,Unnamed: 0,Matchday,Day,Date,Time,home,xG_home,xG_away,away,Assistance,Venue,Referee,Match Report,goals_home,goals_away,formacao_home,formacao_away,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,Touches_home,Touches_away,Tackles_home,Tackles_away,Interceptions_home,Interceptions_away,Aerials Won_home,Aerials Won_away,Clearances_home,Clearances_away,Offsides_home,Offsides_away,Goal Kicks_home,Goal Kicks_away,Throw Ins_home,Throw Ins_away,Long Balls_home,Long Balls_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away
202,202,21,Tue,2019-01-01,17:30,Cardiff City,0.9,1.1,Tottenham,"32,485",Cardiff City Stadium,Kevin Friend,/en/matches/eac5074c/Cardiff-City-Tottenham-Hotspur-January-1-2019-Premier-League,0,3,4-1-4-1,4-1-2-1-2,6.0,6.0,5.0,3.0,18.0,8.0,411.0,953.0,14.0,9.0,10.0,4.0,14.0,13.0,13.0,26.0,6.0,2.0,7.0,3.0,11.0,18.0,67.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,Neil Etheridge,Sean Morrison,Bruno Ecuele Manga,Harry Arter,Josh Murphy,Callum Paterson,Bobby Reid,Aron Gunnarsson,Greg Cunningham,Víctor Camarasa,Sol Bamba,Alex Smithies,Lee Peltier,Joe Bennett,Joe Ralls,Nathaniel Mendez-Laing,Gary Madine,Hugo Lloris,Kieran Trippier,Danny Rose,Toby Alderweireld,Davinson Sánchez,Son Heung-min,Harry Winks,Harry Kane,Moussa Sissoko,Dele Alli,Christian Eriksen,Paulo Gazzaniga,Kyle Walker-Peters,Fernando Llorente,Juan Foyth,Lucas Moura,Ben Davies
203,203,21,Wed,2019-01-02,19:45,Wolves,0.5,1.9,Crystal Palace,"30,666",Molineux Stadium,Roger East,/en/matches/044d1986/Wolverhampton-Wanderers-Crystal-Palace-January-2-2019-Premier-League,0,2,3-4-3,4-3-3,9.0,7.0,3.0,10.0,13.0,21.0,701.0,654.0,26.0,19.0,9.0,12.0,26.0,14.0,42.0,11.0,1.0,0.0,9.0,9.0,18.0,23.0,85.0,59.0,4.0,0.0,0.0,1.0,0.0,0.0,Rui Patrício,Matt Doherty,Ryan Bennett,Ivan Cavaleiro,Raúl Jiménez,Hélder Costa,Willy Boly,Conor Coady,Jonny Castro,Romain Saïss,João Moutinho,John Ruddy,Rúben Neves,Morgan Gibbs-White,Rúben Vinagre,Leander Dendoncker,Léo Bonatini,Vicente Guaita,Patrick van Aanholt,Luka Milivojević,James Tomkins,Cheikhou Kouyaté,Andros Townsend,Wilfried Zaha,Mamadou Sakho,Jordan Ayew,James McArthur,Aaron Wan-Bissaka,Wayne Hennessey,Joel Ward,Max Meyer,Jeffrey Schlupp,Connor Wickham,Martin Kelly
204,204,21,Wed,2019-01-02,19:45,West Ham,0.8,0.7,Brighton,"59,870",London Stadium,Chris Kavanagh,/en/matches/49b9ddde/West-Ham-United-Brighton-and-Hove-Albion-January-2-2019-Premier-League,2,2,4-4-2,4-5-1,9.0,11.0,1.0,5.0,14.0,18.0,642.0,552.0,10.0,17.0,12.0,12.0,20.0,19.0,10.0,18.0,0.0,4.0,5.0,7.0,29.0,15.0,82.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0,Łukasz Fabiański,Aaron Cresswell,Pablo Zabaleta,Marko Arnautović,Felipe Anderson,Andy Carroll,Robert Snodgrass,Pedro Obiang,Angelo Ogbonna,Issa Diop,Declan Rice,Adrián,Mark Noble,Samir Nasri,Arthur Masuaku,Lucas Pérez,Michail Antonio,David Button,Shane Duffy,Lewis Dunk,Dale Stephens,Jürgen Locadia,Pascal Groß,Glenn Murray,Solly March,Martín Montoya,Davy Pröpper,Bernardo,Jason Steele,Gaëtan Bong,Beram Kayal,Yves Bissouma,Florin Andone,Anthony Knockaert
205,205,21,Wed,2019-01-02,19:45,Bournemouth,2.2,0.9,Watford,"10,261",Vitality Stadium,David Coote,/en/matches/9a63d65c/Bournemouth-Watford-January-2-2019-Premier-League,3,3,4-4-2,4-2-2-2,9.0,15.0,4.0,2.0,15.0,6.0,640.0,523.0,15.0,17.0,9.0,11.0,26.0,34.0,16.0,24.0,2.0,2.0,9.0,7.0,20.0,19.0,69.0,85.0,1.0,0.0,0.0,4.0,0.0,0.0,Asmir Begović,Steve Cook,Dan Gosling,Nathan Aké,Jefferson Lerma,Charlie Daniels,Callum Wilson,Joshua King,Junior Stanislas,David Brooks,Ryan Fraser,Artur Boruc,Andrew Surman,Lys Mousset,Jordon Ibe,Jermain Defoe,Diego Rico,Ben Foster,Adrian Mariappa,Gerard Deulofeu,Troy Deeney,Ken Sema,Craig Cathcart,Abdoulaye Doucouré,Kiko Femenía,José Holebas,Étienne Capoue,Roberto Pereyra,Heurelho Gomes,Miguel Britos,Tom Cleverley,Isaac Success,Adam Masina,Will Hughes
206,206,21,Wed,2019-01-02,19:45,Chelsea,0.9,0.2,Southampton,"40,668",Stamford Bridge,Jonathan Moss,/en/matches/a37a4199/Chelsea-Southampton-January-2-2019-Premier-League,0,0,4-3-3,5-4-1,8.0,11.0,7.0,2.0,23.0,12.0,934.0,493.0,18.0,20.0,4.0,26.0,14.0,17.0,20.0,43.0,5.0,3.0,9.0,7.0,28.0,18.0,61.0,65.0,1.0,0.0,0.0,2.0,0.0,0.0,Kepa Arrizabalaga,Antonio Rüdiger,Marcos Alonso,Jorginho,N'Golo Kanté,Ross Barkley,Eden Hazard,Willian,César Azpilicueta,Álvaro Morata,David Luiz,Willy Caballero,Cesc Fàbregas,Ruben Loftus-Cheek,Davide Zappacosta,Andreas Christensen,Emerson Palmieri,Angus Gunn,Cédric Soares,Maya Yoshida,Jannik Vestergaard,Danny Ings,Oriol Romeu,James Ward-Prowse,Stuart Armstrong,Nathan Redmond,Jan Bednarek,Yan Valery,Alex McCarthy,Jack Stephens,Shane Long,Charlie Austin,Mohamed Elyounoussi,Callum Slattery
207,207,21,Wed,2019-01-02,19:45,Huddersfield,0.9,2.4,Burnley,"23,715",The John Smith's Stadium,Mike Dean,/en/matches/c9e1c9f0/Huddersfield-Town-Burnley-January-2-2019-Premier-League,1,2,4-2-3-1,4-4-2,11.0,9.0,5.0,2.0,18.0,19.0,513.0,657.0,18.0,10.0,17.0,14.0,41.0,31.0,21.0,33.0,0.0,2.0,8.0,6.0,27.0,29.0,98.0,89.0,2.0,0.0,1.0,4.0,1.0,0.0,Jonas Lössl,Terence Kongolo,Jonathan Hogg,Philip Billing,Elias Kachunga,Isaac Mbenza,Alex Pritchard,Steve Mounié,Mathias Jørgensen,Christopher Schindler,Florent Hadergjonaj,Ben Hamer,Juninho Bacuna,Adama Diakhaby,Chris Löwe,Laurent Depoitre,Jon Gorenc Stanković,Tom Heaton,Charlie Taylor,Jack Cork,James Tarkowski,Ben Mee,Jóhann Berg Guðmundsson,Ashley Barnes,Chris Wood,Ashley Westwood,Phil Bardsley,Dwight McNeil,Joe Hart,Matthew Lowton,Sam Vokes,Robbie Brady,Jeff Hendrick,Matěj Vydra
208,208,21,Wed,2019-01-02,20:00,Newcastle Utd,0.7,2.6,Manchester Utd,"52,217",St. James' Park,Andre Marriner,/en/matches/412fe1c7/Newcastle-United-Manchester-United-January-2-2019-Premier-League,0,2,5-4-1,4-2-3-1,10.0,9.0,1.0,2.0,21.0,5.0,527.0,834.0,28.0,15.0,9.0,10.0,13.0,22.0,14.0,25.0,0.0,0.0,10.0,10.0,30.0,24.0,75.0,61.0,1.0,0.0,0.0,2.0,0.0,0.0,Martin Dúbravka,Paul Dummett,Fabian Schär,Jamaal Lascelles,Salomón Rondón,Mohamed Diamé,Matt Ritchie,Isaac Hayden,Ayoze Pérez,DeAndre Yedlin,Christian Atsu,Freddie Woodman,Jonjo Shelvey,Yoshinori Mutō,Kenedy,Javier Manquillo,Florian Lejeune,David de Gea,Victor Lindelöf,Phil Jones,Paul Pogba,Juan Mata,Marcus Rashford,Anthony Martial,Ander Herrera,Luke Shaw,Antonio Valencia,Nemanja Matić,Sergio Romero,Alexis Sánchez,Romelu Lukaku,Jesse Lingard,Fred,Ashley Young
209,209,21,Thu,2019-01-03,20:00,Manchester City,1.1,1.5,Liverpool,"54,511",Etihad Stadium,Anthony Taylor,/en/matches/22b630df/Manchester-City-Liverpool-January-3-2019-Premier-League,2,1,4-3-3,4-3-3,12.0,7.0,2.0,1.0,11.0,13.0,733.0,725.0,14.0,18.0,14.0,10.0,19.0,9.0,30.0,21.0,2.0,1.0,3.0,8.0,23.0,29.0,72.0,77.0,4.0,0.0,0.0,2.0,0.0,0.0,Ederson,Danilo,Vincent Kompany,John Stones,Raheem Sterling,Sergio Agüero,Aymeric Laporte,Leroy Sané,Bernardo Silva,David Silva,Fernandinho,Arijanet Muric,Kyle Walker,İlkay Gündoğan,Kevin De Bruyne,Riyad Mahrez,Nicolás Otamendi,Alisson,Virgil van Dijk,Georginio Wijnaldum,Dejan Lovren,James Milner,Roberto Firmino,Sadio Mané,Mohamed Salah,Jordan Henderson,Andrew Robertson,Trent Alexander-Arnold,Simon Mignolet,Fabinho,Naby Keïta,Daniel Sturridge,Alberto Moreno,Adam Lallana
210,210,22,Sat,2019-01-12,12:30,West Ham,0.6,0.7,Arsenal,"59,946",London Stadium,Jonathan Moss,/en/matches/3e57e4cd/West-Ham-United-Arsenal-January-12-2019-Premier-League,1,0,4-2-3-1,3-4-3,7.0,10.0,7.0,3.0,20.0,8.0,507.0,678.0,11.0,16.0,17.0,11.0,12.0,7.0,13.0,15.0,5.0,3.0,13.0,9.0,15.0,20.0,58.0,52.0,0.0,0.0,0.0,2.0,0.0,0.0,Łukasz Fabiański,Aaron Cresswell,Pablo Zabaleta,Marko Arnautović,Felipe Anderson,Mark Noble,Samir Nasri,Angelo Ogbonna,Issa Diop,Michail Antonio,Declan Rice,Adrián,Andy Carroll,Robert Snodgrass,Pedro Obiang,Arthur Masuaku,Lucas Pérez,Bernd Leno,Sokratis Papastathopoulos,Laurent Koscielny,Alexandre Lacazette,Pierre-Emerick Aubameyang,Ainsley Maitland-Niles,Alex Iwobi,Shkodran Mustafi,Mattéo Guendouzi,Sead Kolašinac,Granit Xhaka,Petr Čech,Héctor Bellerín,Aaron Ramsey,Lucas Torreira,Stephan Lichtsteiner,Nacho Monreal
211,211,22,Sat,2019-01-12,15:00,Burnley,0.8,0.8,Fulham,"19,316",Turf Moor,Martin Atkinson,/en/matches/07bf1373/Burnley-Fulham-January-12-2019-Premier-League,2,1,4-4-2,3-4-3,5.0,9.0,2.0,6.0,12.0,33.0,578.0,754.0,22.0,10.0,13.0,13.0,30.0,30.0,32.0,25.0,2.0,0.0,7.0,11.0,25.0,23.0,100.0,87.0,1.0,0.0,0.0,2.0,0.0,0.0,Tom Heaton,Charlie Taylor,Jack Cork,James Tarkowski,Ben Mee,Ashley Barnes,Chris Wood,Jeff Hendrick,Ashley Westwood,Phil Bardsley,Dwight McNeil,Joe Hart,Matthew Lowton,Sam Vokes,Ben Gibson,Steven Defour,Matěj Vydra,Sergio Rico,Ryan Sessegnon,Denis Odoi,Calum Chambers,Aleksandar Mitrović,Tim Ream,André Schürrle,Maxime Le Marchand,Cyrus Christie,Joe Bryan,Jean Seri,Marcus Bettinelli,Neeskens Kebano,Tom Cairney,Floyd Ayité,Luciano Vietto,Steven Sessegnon
212,212,22,Sat,2019-01-12,15:00,Brighton,0.4,2.0,Liverpool,"30,682",The American Express Community Stadium,Kevin Friend,/en/matches/d50a51c0/Brighton-and-Hove-Albion-Liverpool-January-12-2019-Premier-League,0,1,4-5-1,4-2-3-1,15.0,5.0,2.0,7.0,14.0,16.0,436.0,871.0,12.0,10.0,13.0,6.0,15.0,19.0,17.0,15.0,5.0,0.0,8.0,4.0,17.0,17.0,84.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,David Button,Gaëtan Bong,Shane Duffy,Lewis Dunk,Dale Stephens,Jürgen Locadia,Pascal Groß,Glenn Murray,Solly March,Martín Montoya,Davy Pröpper,Jason Steele,Bruno,Beram Kayal,Florin Andone,Anthony Knockaert,Leon Balogun,Alisson,Fabinho,Virgil van Dijk,Georginio Wijnaldum,Roberto Firmino,Sadio Mané,Mohamed Salah,Jordan Henderson,Xherdan Shaqiri,Andrew Robertson,Trent Alexander-Arnold,Simon Mignolet,James Milner,Naby Keïta,Alberto Moreno,Divock Origi,Joël Matip
213,213,22,Sat,2019-01-12,15:00,Crystal Palace,1.3,1.6,Watford,"25,010",Selhurst Park,Paul Tierney,/en/matches/e14b5d85/Crystal-Palace-Watford-January-12-2019-Premier-League,1,2,4-3-3,4-2-2-2,11.0,11.0,7.0,7.0,24.0,16.0,591.0,524.0,33.0,14.0,3.0,16.0,22.0,26.0,25.0,42.0,3.0,2.0,7.0,11.0,24.0,21.0,76.0,61.0,1.0,0.0,0.0,4.0,0.0,0.0,Vicente Guaita,Patrick van Aanholt,Luka Milivojević,James Tomkins,Cheikhou Kouyaté,Andros Townsend,Wilfried Zaha,Mamadou Sakho,Jordan Ayew,James McArthur,Aaron Wan-Bissaka,Wayne Hennessey,Joel Ward,Max Meyer,Jeffrey Schlupp,Christian Benteke,Connor Wickham,Ben Foster,Adrian Mariappa,Gerard Deulofeu,Troy Deeney,Craig Cathcart,Abdoulaye Doucouré,Will Hughes,Kiko Femenía,José Holebas,Étienne Capoue,Roberto Pereyra,Heurelho Gomes,Miguel Britos,Tom Cleverley,Isaac Success,Adam Masina,Ken Sema
214,214,22,Sat,2019-01-12,15:00,Cardiff City,0.1,0.5,Huddersfield,"30,725",Cardiff City Stadium,Lee Mason,/en/matches/f49f5ccb/Cardiff-City-Huddersfield-Town-January-12-2019-Premier-League,0,0,4-1-4-1,4-3-2-1,12.0,14.0,3.0,10.0,15.0,23.0,430.0,599.0,13.0,13.0,19.0,13.0,30.0,45.0,26.0,28.0,3.0,3.0,9.0,3.0,18.0,24.0,93.0,82.0,3.0,0.0,0.0,1.0,0.0,0.0,Neil Etheridge,Joe Bennett,Sean Morrison,Bruno Ecuele Manga,Harry Arter,Callum Paterson,Aron Gunnarsson,Nathaniel Mendez-Laing,Víctor Camarasa,Sol Bamba,Junior Hoilett,Alex Smithies,Lee Peltier,Joe Ralls,Josh Murphy,Bobby Reid,Greg Cunningham,Jonas Lössl,Jonathan Hogg,Philip Billing,Elias Kachunga,Alex Pritchard,Steve Mounié,Mathias Jørgensen,Christopher Schindler,Florent Hadergjonaj,Erik Durm,Jason Puncheon,Ben Hamer,Tommy Smith,Terence Kongolo,Chris Löwe,Isaac Mbenza,Laurent Depoitre
215,215,22,Sat,2019-01-12,15:00,Leicester City,1.7,1.5,Southampton,"31,491",King Power Stadium,Michael Oliver,/en/matches/fd573a6a/Leicester-City-Southampton-January-12-2019-Premier-League,1,2,4-3-3,3-4-3,7.0,9.0,10.0,3.0,43.0,7.0,761.0,431.0,10.0,17.0,11.0,20.0,23.0,29.0,6.0,64.0,4.0,4.0,5.0,13.0,44.0,22.0,94.0,68.0,2.0,0.0,0.0,3.0,0.0,1.0,Kasper Schmeichel,Ben Chilwell,Wes Morgan,Jamie Vardy,James Maddison,Marc Albrighton,Ricardo Pereira,Harry Maguire,Nampalys Mendy,Wilfred Ndidi,Hamza Choudhury,Danny Ward,Danny Simpson,Çağlar Söyüncü,Demarai Gray,Kelechi Iheanacho,Harvey Barnes,Alex McCarthy,Jannik Vestergaard,Jack Stephens,Shane Long,Oriol Romeu,James Ward-Prowse,Stuart Armstrong,Nathan Redmond,Matt Targett,Jan Bednarek,Yan Valery,Angus Gunn,Cédric Soares,Mohamed Elyounoussi,Sam Gallagher,Josh Sims,Callum Slattery
216,216,22,Sat,2019-01-12,17:30,Chelsea,1.3,0.5,Newcastle Utd,"40,491",Stamford Bridge,Chris Kavanagh,/en/matches/18b60e11/Chelsea-Newcastle-United-January-12-2019-Premier-League,2,1,4-3-3,5-4-1,6.0,13.0,8.0,5.0,15.0,17.0,849.0,527.0,18.0,22.0,13.0,19.0,20.0,11.0,17.0,21.0,5.0,1.0,6.0,5.0,22.0,25.0,51.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,Kepa Arrizabalaga,Antonio Rüdiger,Marcos Alonso,Jorginho,N'Golo Kanté,Eden Hazard,Pedro,Mateo Kovačić,Willian,César Azpilicueta,David Luiz,Willy Caballero,Ross Barkley,Olivier Giroud,Callum Hudson-Odoi,Andreas Christensen,Emerson Palmieri,Martin Dúbravka,Ciaran Clark,Jamaal Lascelles,Salomón Rondón,Matt Ritchie,Isaac Hayden,Ayoze Pérez,Florian Lejeune,DeAndre Yedlin,Christian Atsu,Sean Longstaff,Freddie Woodman,Fabian Schär,Jacob Murphy,Federico Fernández,Javier Manquillo,Joselu
217,217,22,Sun,2019-01-13,14:15,Everton,1.0,1.9,Bournemouth,"38,113",Goodison Park,Anthony Taylor,/en/matches/be4ed705/Everton-Bournemouth-January-13-2019-Premier-League,2,0,4-2-3-1,4-4-1-1,17.0,8.0,5.0,9.0,20.0,23.0,590.0,550.0,19.0,14.0,14.0,6.0,27.0,31.0,33.0,21.0,1.0,1.0,10.0,10.0,26.0,29.0,62.0,73.0,5.0,0.0,0.0,0.0,0.0,0.0,Jordan Pickford,Michael Keane,Kurt Zouma,André Gomes,Gylfi Sigurðsson,Lucas Digne,Idrissa Gana Gueye,Bernard,Séamus Coleman,Richarlison,Ademola Lookman,Maarten Stekelenburg,Theo Walcott,Yerry Mina,Cenk Tosun,Tom Davies,Dominic Calvert-Lewin,Asmir Begović,Steve Cook,Dan Gosling,Nathan Aké,Jefferson Lerma,Adam Smith,Joshua King,Junior Stanislas,David Brooks,Nathaniel Clyne,Ryan Fraser,Artur Boruc,Andrew Surman,Lys Mousset,Jordon Ibe,Charlie Daniels,Diego Rico
218,218,22,Sun,2019-01-13,16:30,Tottenham,1.8,0.8,Manchester Utd,"80,062",Tottenham Hotspur Stadium,Mike Dean,/en/matches/89a76ba1/Tottenham-Hotspur-Manchester-United-January-13-2019-Premier-League,0,1,4-1-2-1-2,4-1-2-1-2,8.0,8.0,7.0,4.0,21.0,10.0,736.0,517.0,19.0,15.0,6.0,7.0,10.0,13.0,17.0,26.0,4.0,1.0,4.0,11.0,27.0,21.0,77.0,80.0,1.0,0.0,0.0,2.0,0.0,0.0,Hugo Lloris,Kieran Trippier,Toby Alderweireld,Jan Vertonghen,Son Heung-min,Harry Winks,Harry Kane,Moussa Sissoko,Dele Alli,Christian Eriksen,Ben Davies,Paulo Gazzaniga,Danny Rose,Davinson Sánchez,Érik Lamela,Fernando Llorente,Juan Foyth,David de Gea,Victor Lindelöf,Phil Jones,Paul Pogba,Marcus Rashford,Anthony Martial,Jesse Lingard,Ashley Young,Ander Herrera,Luke Shaw,Nemanja Matić,Sergio Romero,Juan Mata,Romelu Lukaku,Andreas Pereira,Fred,Diogo Dalot
219,219,22,Mon,2019-01-14,20:00,Manchester City,2.8,0.1,Wolves,"54,171",Etihad Stadium,Craig Pawson,/en/matches/de53db7d/Manchester-City-Wolverhampton-Wanderers-January-14-2019-Premier-League,3,0,4-3-3,3-5-2,6.0,3.0,12.0,1.0,31.0,1.0,1028.0,408.0,10.0,18.0,9.0,10.0,21.0,16.0,6.0,36.0,3.0,1.0,4.0,17.0,15.0,11.0,44.0,79.0,1.0,0.0,0.0,0.0,1.0,0.0,Ederson,Kyle Walker,Danilo,John Stones,Raheem Sterling,Aymeric Laporte,Leroy Sané,Bernardo Silva,David Silva,Fernandinho,Gabriel Jesus,Arijanet Muric,İlkay Gündoğan,Sergio Agüero,Kevin De Bruyne,Fabian Delph,Riyad Mahrez,Rui Patrício,Matt Doherty,Ryan Bennett,Rúben Neves,Raúl Jiménez,Willy Boly,Conor Coady,Diogo Jota,Jonny Castro,João Moutinho,Leander Dendoncker,John Ruddy,Ivan Cavaleiro,Hélder Costa,Morgan Gibbs-White,Romain Saïss,Rúben Vinagre
220,220,23,Sat,2019-01-19,12:30,Wolves,1.9,1.9,Leicester City,"31,278",Molineux Stadium,Chris Kavanagh,/en/matches/0bc77d83/Wolverhampton-Wanderers-Leicester-City-January-19-2019-Premier-League,4,3,3-5-2,4-2-3-1,11.0,10.0,5.0,9.0,18.0,22.0,553.0,628.0,20.0,14.0,13.0,10.0,30.0,34.0,30.0,21.0,1.0,0.0,9.0,3.0,25.0,28.0,82.0,78.0,3.0,0.0,0.0,3.0,0.0,0.0,Rui Patrício,Ryan Bennett,Rúben Neves,Raúl Jiménez,Conor Coady,Diogo Jota,Jonny Castro,Romain Saïss,João Moutinho,Rúben Vinagre,Leander Dendoncker,John Ruddy,Matt Doherty,Ivan Cavaleiro,Hélder Costa,Morgan Gibbs-White,Ryan John Giles,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Demarai Gray,Jamie Vardy,Ricardo Pereira,Harry Maguire,Harvey Barnes,Nampalys Mendy,Wilfred Ndidi,Danny Ward,Jonny Evans,Kelechi Iheanacho,James Maddison,Marc Albrighton,Christian Fuchs
221,221,23,Sat,2019-01-19,15:00,Bournemouth,1.1,1.1,West Ham,"10,495",Vitality Stadium,Simon Hooper,/en/matches/6e73b274/Bournemouth-West-Ham-United-January-19-2019-Premier-League,2,0,4-4-2,4-2-3-1,6.0,10.0,2.0,3.0,18.0,22.0,525.0,739.0,24.0,13.0,11.0,11.0,16.0,18.0,28.0,19.0,4.0,3.0,6.0,8.0,19.0,30.0,52.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,Artur Boruc,Steve Cook,Dan Gosling,Nathan Aké,Jefferson Lerma,Callum Wilson,Adam Smith,Joshua King,David Brooks,Nathaniel Clyne,Ryan Fraser,Asmir Begović,Andrew Surman,Lys Mousset,Charlie Daniels,Junior Stanislas,Diego Rico,Łukasz Fabiański,Aaron Cresswell,Pablo Zabaleta,Felipe Anderson,Andy Carroll,Mark Noble,Samir Nasri,Angelo Ogbonna,Issa Diop,Michail Antonio,Declan Rice,Adrián,Robert Snodgrass,Pedro Obiang,Javier Hernández,Arthur Masuaku,Xande Silva
222,222,23,Sat,2019-01-19,15:00,Newcastle Utd,2.0,0.3,Cardiff City,"49,864",St. James' Park,Stuart Attwell,/en/matches/79bd2498/Newcastle-United-Cardiff-City-January-19-2019-Premier-League,3,0,5-4-1,4-4-2,11.0,6.0,7.0,10.0,27.0,22.0,578.0,505.0,17.0,25.0,13.0,10.0,37.0,28.0,30.0,24.0,1.0,0.0,5.0,7.0,38.0,27.0,83.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0,Martin Dúbravka,Fabian Schär,Jamaal Lascelles,Salomón Rondón,Matt Ritchie,Isaac Hayden,Ayoze Pérez,Florian Lejeune,DeAndre Yedlin,Christian Atsu,Sean Longstaff,Freddie Woodman,Ciaran Clark,Jacob Murphy,Javier Manquillo,Joselu,Jamie Sterry,Neil Etheridge,Lee Peltier,Joe Bennett,Bruno Ecuele Manga,Joe Ralls,Callum Paterson,Nathaniel Mendez-Laing,Víctor Camarasa,Sol Bamba,Oumar Niasse,Junior Hoilett,Alex Smithies,Danny Ward,Josh Murphy,Bobby Reid,Aron Gunnarsson,Greg Cunningham
223,223,23,Sat,2019-01-19,15:00,Manchester Utd,2.4,0.8,Brighton,"74,532",Old Trafford,Paul Tierney,/en/matches/806cb036/Manchester-United-Brighton-and-Hove-Albion-January-19-2019-Premier-League,2,1,4-3-3,4-5-1,11.0,11.0,6.0,5.0,16.0,23.0,650.0,546.0,12.0,17.0,5.0,13.0,19.0,20.0,17.0,21.0,1.0,2.0,6.0,11.0,20.0,21.0,48.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,David de Gea,Victor Lindelöf,Phil Jones,Paul Pogba,Marcus Rashford,Anthony Martial,Jesse Lingard,Ashley Young,Diogo Dalot,Ander Herrera,Nemanja Matić,Sergio Romero,Eric Bailly,Alexis Sánchez,Juan Mata,Romelu Lukaku,Andreas Pereira,David Button,Gaëtan Bong,Shane Duffy,Lewis Dunk,Dale Stephens,Jürgen Locadia,Pascal Groß,Glenn Murray,Solly March,Martín Montoya,Davy Pröpper,Jason Steele,Bruno,Beram Kayal,Florin Andone,Anthony Knockaert,Leon Balogun
224,224,23,Sat,2019-01-19,15:00,Southampton,0.7,0.9,Everton,"29,989",St. Mary's Stadium,Graham Scott,/en/matches/88a05211/Southampton-Everton-January-19-2019-Premier-League,2,1,3-5-2,4-2-3-1,12.0,11.0,7.0,6.0,20.0,21.0,504.0,652.0,20.0,21.0,21.0,12.0,39.0,30.0,42.0,17.0,3.0,2.0,5.0,9.0,22.0,36.0,65.0,90.0,2.0,0.0,0.0,1.0,0.0,0.0,Alex McCarthy,Jannik Vestergaard,Jack Stephens,Danny Ings,Oriol Romeu,James Ward-Prowse,Nathan Redmond,Pierre Højbjerg,Matt Targett,Jan Bednarek,Yan Valery,Angus Gunn,Cédric Soares,Shane Long,Sam Gallagher,Stuart Armstrong,Callum Slattery,Jordan Pickford,Michael Keane,Kurt Zouma,André Gomes,Gylfi Sigurðsson,Lucas Digne,Idrissa Gana Gueye,Bernard,Séamus Coleman,Richarlison,Ademola Lookman,Maarten Stekelenburg,Leighton Baines,Theo Walcott,Yerry Mina,Cenk Tosun,Tom Davies
225,225,23,Sat,2019-01-19,15:00,Liverpool,2.6,0.7,Crystal Palace,"53,171",Anfield,Jonathan Moss,/en/matches/98ecfb34/Liverpool-Crystal-Palace-January-19-2019-Premier-League,4,3,4-2-3-1,4-5-1,6.0,8.0,8.0,3.0,22.0,10.0,900.0,481.0,19.0,23.0,3.0,11.0,17.0,15.0,18.0,39.0,1.0,3.0,2.0,13.0,26.0,11.0,61.0,79.0,2.0,0.0,1.0,1.0,0.0,0.0,Alisson,Fabinho,Virgil van Dijk,James Milner,Naby Keïta,Roberto Firmino,Sadio Mané,Mohamed Salah,Jordan Henderson,Andrew Robertson,Joël Matip,Simon Mignolet,Daniel Sturridge,Alberto Moreno,Adam Lallana,Xherdan Shaqiri,Divock Origi,Julián Speroni,Patrick van Aanholt,Luka Milivojević,James Tomkins,Cheikhou Kouyaté,Andros Townsend,Wilfried Zaha,Mamadou Sakho,Jordan Ayew,James McArthur,Aaron Wan-Bissaka,Joe Daniel Tupper,Scott Dann,Max Meyer,Jeffrey Schlupp,Christian Benteke,Connor Wickham
226,226,23,Sat,2019-01-19,15:00,Watford,1.3,1.8,Burnley,"19,510",Vicarage Road Stadium,Michael Oliver,/en/matches/f8283cc3/Watford-Burnley-January-19-2019-Premier-League,0,0,4-2-2-2,4-4-2,14.0,9.0,1.0,7.0,14.0,25.0,576.0,487.0,17.0,12.0,10.0,9.0,36.0,39.0,36.0,20.0,2.0,8.0,14.0,6.0,18.0,23.0,91.0,97.0,1.0,0.0,0.0,2.0,0.0,0.0,Ben Foster,Adrian Mariappa,Gerard Deulofeu,Tom Cleverley,Troy Deeney,Ken Sema,Kiko Femenía,José Holebas,Christian Kabasele,Étienne Capoue,Roberto Pereyra,Heurelho Gomes,Miguel Britos,Isaac Success,Adam Masina,Andre Gray,Domingos Quina,Tom Heaton,Charlie Taylor,Jack Cork,James Tarkowski,Ben Mee,Ashley Barnes,Chris Wood,Jeff Hendrick,Ashley Westwood,Phil Bardsley,Dwight McNeil,Joe Hart,Matthew Lowton,Sam Vokes,Ben Gibson,Steven Defour,Matěj Vydra
