,Unnamed: 0,Matchday,Day,Date,Time,home,xG_home,xG_away,away,Assistance,Venue,Referee,Match Report,goals_home,goals_away,formacao_home,formacao_away,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,Touches_home,Touches_away,Tackles_home,Tackles_away,Interceptions_home,Interceptions_away,Aerials Won_home,Aerials Won_away,Clearances_home,Clearances_away,Offsides_home,Offsides_away,Goal Kicks_home,Goal Kicks_away,Throw Ins_home,Throw Ins_away,Long Balls_home,Long Balls_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador18_home,jogador19_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,jogador18_away,jogador19_away
274,274,29,Sat,2023-04-01,15:00,Crystal Palace,2.3,0.2,Leicester City,"25,147",Selhurst Park,Tim Robinson,/en/matches/ee1878a0/Crystal-Palace-Leicester-City-April-1-2023-Premier-League,2,1,4-3-3,4-2-3-1,12.0,16.0,10.0,1.0,24.0,7.0,626.0,603.0,12.0,24.0,9.0,14.0,15.0,17.0,13.0,32.0,1.0,2.0,1.0,14.0,27.0,11.0,70.0,59.0,3.0,0.0,0.0,4.0,0.0,0.0,Vicente Guaita,Joel Ward,Tyrick Mitchell,Marc Guéhi,Michael Olise,Eberechi Eze,Wilfried Zaha,Jeffrey Schlupp,Joachim Andersen,Odsonne Édouard,Cheick Doucouré,Sam Johnstone,Luka Milivojević,Albert Sambi Lokonga,Jordan Ayew,Jean-Philippe Mateta,Nathaniel Clyne,James McArthur,Will Hughes,Daniel Iversen,Wout Faes,Harvey Barnes,James Maddison,Harry Souttar,Victor Bernth Kristiansen,Patson Daka,Kiernan Dewsbury-Hall,Wilfred Ndidi,Timothy Castagne,Tetê,Danny Ward,Çağlar Söyüncü,Jamie Vardy,Kelechi Iheanacho,Daniel Amartey,Ricardo Pereira,Nampalys Mendy,Luke Thomas
275,275,29,Sat,2023-04-01,15:00,Bournemouth,2.6,0.8,Fulham,"10,305",Vitality Stadium,Peter Bankes,/en/matches/f64320c3/Bournemouth-Fulham-April-1-2023-Premier-League,2,1,4-4-1-1,4-2-3-1,15.0,13.0,4.0,3.0,12.0,18.0,490.0,638.0,17.0,19.0,8.0,4.0,12.0,11.0,12.0,16.0,1.0,1.0,9.0,8.0,13.0,18.0,73.0,72.0,1.0,0.0,0.0,4.0,0.0,0.0,Neto,Jack Stephens,Lloyd Kelly,Jefferson Lerma,Dominic Solanke,Dango Ouattara,Joe Rothwell,Adam Smith,Marcos Senesi,Philip Billing,Jaidon Anthony,Mark Travers,Lewis Cook,David Brooks,Ryan Christie,Marcus Tavernier,Matías Viña,Hamed Junior Traorè,Antoine Semenyo,Bernd Leno,Kenny Tete,Harrison Reed,Manor Solomon,Tim Ream,Bobby Reid,Andreas Pereira,João Palhinha,Carlos Vinícius,Issa Diop,Antonee Robinson,Marek Rodák,Tosin Adarabioyo,Shane Duffy,Harry Wilson,Tom Cairney,Cédric Soares,Daniel James,Saša Lukić
276,276,29,Sat,2023-04-01,17:30,Chelsea,2.1,0.9,Aston Villa,"40,082",Stamford Bridge,Andy Madley,/en/matches/870fa8c9/Chelsea-Aston-Villa-April-1-2023-Premier-League,0,2,3-4-3,4-4-2,14.0,16.0,13.0,2.0,39.0,4.0,770.0,424.0,18.0,24.0,9.0,8.0,11.0,13.0,5.0,33.0,2.0,0.0,3.0,15.0,20.0,9.0,68.0,41.0,3.0,0.0,0.0,3.0,0.0,0.0,Kepa Arrizabalaga,Enzo Fernández,Mateo Kovačić,João Félix,Ruben Loftus-Cheek,Mykhailo Mudryk,Ben Chilwell,Reece James,Kalidou Koulibaly,Kai Havertz,Marc Cucurella,Marcus Bettinelli,Benoît Badiashile,N'Golo Kanté,Christian Pulisic,Trevoh Chalobah,Mason Mount,Conor Gallagher,Carney Chukwuemeka,Emiliano Martínez,Ezri Konsa,Tyrone Mings,Douglas Luiz,John McGinn,Emi Buendía,Ollie Watkins,Álex Moreno,Ashley Young,Jacob Ramsey,Boubacar Kamara,Viljami Sinisalo,James Wright,Diego Carlos,Bertrand Traoré,Calum Chambers,Jhon Durán,Lucas Digne,Leon Bailey
277,277,29,Sun,2023-04-02,14:00,West Ham,1.4,0.3,Southampton,"62,498",London Stadium,Paul Tierney,/en/matches/42e1f38d/West-Ham-United-Southampton-April-2-2023-Premier-League,1,0,4-3-3,4-4-2,10.0,11.0,5.0,3.0,19.0,14.0,582.0,755.0,28.0,26.0,13.0,14.0,12.0,19.0,13.0,24.0,1.0,1.0,6.0,8.0,27.0,28.0,84.0,51.0,0.0,0.0,0.0,2.0,0.0,0.0,Łukasz Fabiański,Kurt Zouma,Lucas Paquetá,Danny Ings,Jarrod Bowen,Saïd Benrahma,Thilo Kehrer,Nayef Aguerd,Tomáš Souček,Emerson Palmieri,Declan Rice,Alphonse Areola,Aaron Cresswell,Vladimír Coufal,Pablo Fornals,Michail Antonio,Manuel Lanzini,Flynn Downes,Maxwel Cornet,Gavin Bazunu,Kyle Walker-Peters,Duje Ćaleta-Car,James Ward-Prowse,Romain Perraud,Stuart Armstrong,Sekou Mara,Mohamed Elyounoussi,Theo Walcott,Jan Bednarek,Roméo Lavia,Alex McCarthy,Ainsley Maitland-Niles,Lyanco,Joe Aribo,Mislav Oršić,Paul Onuachu,Kamaldeen Sulemana,Carlos Alcaraz
278,278,29,Sun,2023-04-02,16:30,Newcastle Utd,3.7,0.4,Manchester Utd,"52,268",St James' Park,Stuart Attwell,/en/matches/1ed948f6/Newcastle-United-Manchester-United-April-2-2023-Premier-League,2,0,4-3-3,4-2-3-1,8.0,12.0,7.0,4.0,16.0,12.0,509.0,570.0,22.0,18.0,11.0,9.0,14.0,8.0,9.0,25.0,1.0,0.0,7.0,13.0,26.0,19.0,53.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Allan Saint-Maximin,Alexander Isak,Jacob Murphy,Joe Willock,Dan Burn,Sean Longstaff,Bruno Guimarães,Martin Dúbravka,Jamaal Lascelles,Joelinton,Anthony Gordon,Callum Wilson,Matt Ritchie,Matt Targett,Javier Manquillo,David de Gea,Lisandro Martínez,Bruno Fernandes,Marcus Rashford,Marcel Sabitzer,Raphaël Varane,Diogo Dalot,Antony,Luke Shaw,Wout Weghorst,Scott McTominay,Nathan Bishop,Jack Butland,Victor Lindelöf,Harry Maguire,Anthony Martial,Tyrell Malacia,Fred,Jadon Sancho
279,279,29,Mon,2023-04-03,20:00,Everton,0.9,1.4,Tottenham,"39,294",Goodison Park,David Coote,/en/matches/c00d9a22/Everton-Tottenham-Hotspur-April-3-2023-Premier-League,1,1,4-1-4-1,3-4-3,10.0,14.0,3.0,3.0,23.0,15.0,545.0,750.0,23.0,14.0,8.0,5.0,13.0,14.0,19.0,24.0,1.0,3.0,7.0,10.0,13.0,16.0,70.0,78.0,0.0,1.0,0.0,3.0,1.0,0.0,Jordan Pickford,James Tarkowski,Michael Keane,Dwight McNeil,Amadou Onana,Demarai Gray,Abdoulaye Doucouré,Alex Iwobi,Ben Godfrey,Séamus Coleman,Idrissa Gana Gueye,Asmir Begović,Mason Holgate,Yerry Mina,Vitaliy Mykolenko,Neal Maupay,Tom Davies,Conor Coady,James Garner,Hugo Lloris,Oliver Skipp,Pierre Højbjerg,Son Heung-min,Harry Kane,Ivan Perišić,Eric Dier,Cristian Romero,Dejan Kulusevski,Pedro Porro,Clément Lenglet,Fraser Forster,Brandon Austin,Davinson Sánchez,Arnaut Danjuma,Japhet Tanganga,Lucas Moura,Pape Matar Sarr,Alfie Devine
280,280,7,Tue,2023-04-04,19:45,Leeds United,1.8,0.8,Nott'ham Forest,"36,740",Elland Road,Robert Jones,/en/matches/1251d1c0/Leeds-United-Nottingham-Forest-April-4-2023-Premier-League,2,1,4-2-3-1,4-3-2-1,11.0,13.0,11.0,4.0,25.0,11.0,701.0,491.0,15.0,18.0,10.0,8.0,23.0,15.0,22.0,33.0,3.0,3.0,3.0,8.0,21.0,25.0,69.0,65.0,1.0,0.0,0.0,4.0,0.0,0.0,Illan Meslier,Luke Ayling,Junior Firpo,Robin Koch,Brenden Aaronson,Marc Roca,Patrick Bamford,Jack Harrison,Pascal Struijk,Luis Sinisterra,Weston McKennie,Joel Robles,Liam Cooper,Crysencio Summerville,Darko Gyabi,Rodrigo,Georginio Rutter,Rasmus Nissen,Degnand Gnonto,Keylor Navas,Orel Mangala,Neco Williams,Morgan Gibbs-White,Harry Toffolo,Moussa Niakhate,Brennan Johnson,Remo Freuler,Emmanuel Dennis,Danilo,Felipe,Wayne Hennessey,Joe Worrall,Jonjo Shelvey,Taiwo Awoniyi,Sam Surridge,Cheikhou Kouyaté,Gustavo Scarpa,Renan Lodi
281,281,7,Tue,2023-04-04,19:45,Bournemouth,1.7,2.7,Brighton,"10,266",Vitality Stadium,Darren Bond,/en/matches/95a97dc6/Bournemouth-Brighton-and-Hove-Albion-April-4-2023-Premier-League,0,2,4-4-1-1,4-2-3-1,11.0,5.0,5.0,5.0,18.0,11.0,496.0,763.0,18.0,17.0,15.0,7.0,12.0,14.0,13.0,13.0,1.0,0.0,12.0,10.0,17.0,19.0,45.0,55.0,1.0,0.0,0.0,1.0,0.0,0.0,Neto,Jack Stephens,Lloyd Kelly,Jefferson Lerma,Dominic Solanke,Ryan Christie,Dango Ouattara,Adam Smith,Hamed Junior Traorè,Marcos Senesi,Philip Billing,Mark Travers,Lewis Cook,David Brooks,Joe Rothwell,Marcus Tavernier,Matías Viña,Antoine Semenyo,Illia Zabarnyi,Jason Steele,Adam Webster,Lewis Dunk,Solly March,Alexis Mac Allister,Pascal Groß,Kaoru Mitoma,Moisés Caicedo,Evan Ferguson,Pervis Estupiñán,Joël Veltman,Robert Sánchez,Levi Colwill,Danny Welbeck,Julio César Enciso,Deniz Undav,Yasin Ayari,Billy Gilmour,Jan Paul van Hecke
282,282,7,Tue,2023-04-04,19:45,Leicester City,0.5,1.0,Aston Villa,"32,087",King Power Stadium,Graham Scott,/en/matches/f213214b/Leicester-City-Aston-Villa-April-4-2023-Premier-League,1,2,4-3-3,4-4-2,10.0,14.0,4.0,8.0,16.0,14.0,407.0,659.0,19.0,7.0,15.0,6.0,6.0,10.0,11.0,20.0,2.0,1.0,7.0,7.0,8.0,19.0,48.0,36.0,4.0,0.0,1.0,0.0,0.0,0.0,Daniel Iversen,Wout Faes,Harvey Barnes,Jamie Vardy,James Maddison,Harry Souttar,Victor Bernth Kristiansen,Kiernan Dewsbury-Hall,Nampalys Mendy,Wilfred Ndidi,Timothy Castagne,Danny Ward,Kelechi Iheanacho,Daniel Amartey,Patson Daka,Ricardo Pereira,Dennis Praet,Luke Thomas,Tetê,Emiliano Martínez,Ezri Konsa,Tyrone Mings,Douglas Luiz,John McGinn,Emi Buendía,Ollie Watkins,Álex Moreno,Ashley Young,Leon Bailey,Jacob Ramsey,Robin Olsen,Viljami Sinisalo,Diego Carlos,Bertrand Traoré,Calum Chambers,Jhon Durán,Lucas Digne,Leander Dendoncker
283,283,8,Tue,2023-04-04,20:00,Chelsea,2.2,0.3,Liverpool,"40,093",Stamford Bridge,Anthony Taylor,/en/matches/1028e683/Chelsea-Liverpool-April-4-2023-Premier-League,0,0,3-5-2,4-3-3,6.0,17.0,3.0,5.0,13.0,13.0,693.0,686.0,24.0,13.0,12.0,6.0,8.0,10.0,14.0,17.0,4.0,3.0,2.0,9.0,17.0,25.0,59.0,67.0,1.0,0.0,0.0,4.0,0.0,0.0,Kepa Arrizabalaga,Enzo Fernández,N'Golo Kanté,Mateo Kovačić,João Félix,Ben Chilwell,Reece James,Kalidou Koulibaly,Kai Havertz,Marc Cucurella,Wesley Fofana,Edouard Mendy,Benoît Badiashile,Christian Pulisic,Ruben Loftus-Cheek,Mykhailo Mudryk,Raheem Sterling,Mason Mount,Conor Gallagher,Alisson,Joe Gomez,Fabinho,Ibrahima Konaté,Roberto Firmino,Jordan Henderson,Curtis Jones,Diogo Jota,Kostas Tsimikas,Darwin Núñez,Joël Matip,Caoimhín Kelleher,James Milner,Mohamed Salah,Cody Gakpo,Andrew Robertson,Fabio Carvalho,Arthur Melo,Nathaniel Phillips
284,284,7,Wed,2023-04-05,20:00,West Ham,1.0,3.3,Newcastle Utd,"62,481",London Stadium,Craig Pawson,/en/matches/4a87012d/West-Ham-United-Newcastle-United-April-5-2023-Premier-League,1,5,4-2-3-1,4-3-3,11.0,12.0,7.0,6.0,20.0,16.0,486.0,644.0,13.0,24.0,7.0,13.0,12.0,19.0,16.0,18.0,0.0,0.0,7.0,7.0,14.0,15.0,59.0,71.0,2.0,0.0,0.0,1.0,0.0,0.0,Łukasz Fabiański,Kurt Zouma,Michail Antonio,Lucas Paquetá,Jarrod Bowen,Saïd Benrahma,Thilo Kehrer,Nayef Aguerd,Tomáš Souček,Emerson Palmieri,Declan Rice,Alphonse Areola,Aaron Cresswell,Vladimír Coufal,Pablo Fornals,Manuel Lanzini,Flynn Downes,Maxwel Cornet,Danny Ings,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Joelinton,Callum Wilson,Allan Saint-Maximin,Jacob Murphy,Dan Burn,Sean Longstaff,Bruno Guimarães,Martin Dúbravka,Jamaal Lascelles,Anthony Gordon,Matt Ritchie,Matt Targett,Alexander Isak,Javier Manquillo,Joe Willock
285,285,25,Wed,2023-04-05,20:00,Manchester Utd,1.2,0.7,Brentford,"73,309",Old Trafford,John Brooks,/en/matches/f3e6e475/Manchester-United-Brentford-April-5-2023-Premier-League,1,0,4-2-3-1,5-3-2,9.0,13.0,12.0,3.0,18.0,15.0,742.0,474.0,15.0,18.0,8.0,10.0,23.0,17.0,14.0,27.0,2.0,1.0,9.0,11.0,12.0,11.0,75.0,63.0,3.0,0.0,0.0,2.0,0.0,0.0,David de Gea,Lisandro Martínez,Bruno Fernandes,Marcus Rashford,Marcel Sabitzer,Raphaël Varane,Diogo Dalot,Antony,Luke Shaw,Jadon Sancho,Scott McTominay,Jack Butland,Victor Lindelöf,Harry Maguire,Anthony Martial,Tyrell Malacia,Fred,Wout Weghorst,Facundo Pellistri,David Raya,Rico Henry,Ethan Pinnock,Christian Nørgaard,Mathias Jensen,Ben Mee,Ivan Toney,Pontus Jansson,Bryan Mbeumo,Mikkel Damsgaard,Mads Roerslev,Thomas Strakosha,Aaron Hickey,Kevin Schade,Josh Dasilva,Yoane Wissa,Mathias Jørgensen,Saman Ghoddos,Shandon Baptiste
286,286,30,Sat,2023-04-08,12:30,Manchester Utd,3.4,1.0,Everton,"73,509",Old Trafford,Michael Oliver,/en/matches/e217ed2c/Manchester-United-Everton-April-8-2023-Premier-League,2,0,4-2-3-1,4-4-2,10.0,9.0,10.0,4.0,9.0,18.0,774.0,480.0,10.0,30.0,7.0,6.0,14.0,14.0,23.0,14.0,3.0,2.0,5.0,10.0,20.0,17.0,64.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,David de Gea,Harry Maguire,Lisandro Martínez,Bruno Fernandes,Marcus Rashford,Tyrell Malacia,Marcel Sabitzer,Antony,Jadon Sancho,Aaron Wan-Bissaka,Scott McTominay,Jack Butland,Victor Lindelöf,Anthony Martial,Christian Eriksen,Fred,Raphaël Varane,Diogo Dalot,Wout Weghorst,Jordan Pickford,James Tarkowski,Michael Keane,Dwight McNeil,Amadou Onana,Demarai Gray,Alex Iwobi,Ben Godfrey,Séamus Coleman,Idrissa Gana Gueye,Ellis Simms,Asmir Begović,Nathan Patterson,Mason Holgate,Yerry Mina,Vitaliy Mykolenko,Neal Maupay,Tom Davies,Conor Coady
287,287,30,Sat,2023-04-08,15:00,Fulham,0.7,1.1,West Ham,"24,491",Craven Cottage,Jarred Gillett,/en/matches/0ba42648/Fulham-West-Ham-United-April-8-2023-Premier-League,0,1,4-2-3-1,4-4-2,10.0,12.0,11.0,4.0,47.0,17.0,847.0,392.0,17.0,17.0,5.0,16.0,15.0,24.0,27.0,66.0,0.0,2.0,7.0,5.0,24.0,16.0,60.0,54.0,1.0,0.0,0.0,1.0,0.0,0.0,Bernd Leno,Tosin Adarabioyo,Harrison Reed,Cédric Soares,Tim Ream,Bobby Reid,Andreas Pereira,Willian,João Palhinha,Carlos Vinícius,Antonee Robinson,Marek Rodák,Kenny Tete,Shane Duffy,Harry Wilson,Tom Cairney,Manor Solomon,Daniel James,Saša Lukić,Łukasz Fabiański,Aaron Cresswell,Kurt Zouma,Vladimír Coufal,Pablo Fornals,Michail Antonio,Danny Ings,Jarrod Bowen,Angelo Ogbonna,Tomáš Souček,Declan Rice,Alphonse Areola,Ben Johnson,Manuel Lanzini,Flynn Downes,Maxwel Cornet,Saïd Benrahma,Thilo Kehrer,Nayef Aguerd
288,288,30,Sat,2023-04-08,15:00,Aston Villa,1.3,0.2,Nott'ham Forest,"42,076",Villa Park,Anthony Taylor,/en/matches/68cd68fd/Aston-Villa-Nottingham-Forest-April-8-2023-Premier-League,2,0,4-4-2,3-4-3,7.0,17.0,1.0,8.0,10.0,18.0,585.0,354.0,12.0,17.0,4.0,5.0,11.0,14.0,22.0,12.0,1.0,7.0,2.0,14.0,20.0,26.0,41.0,57.0,3.0,0.0,0.0,4.0,0.0,0.0,Emiliano Martínez,Ezri Konsa,Tyrone Mings,Douglas Luiz,John McGinn,Emi Buendía,Ollie Watkins,Álex Moreno,Ashley Young,Leon Bailey,Jacob Ramsey,Robin Olsen,Viljami Sinisalo,Diego Carlos,Bertrand Traoré,Calum Chambers,Jhon Durán,Lucas Digne,Leander Dendoncker,Keylor Navas,Joe Worrall,Jonjo Shelvey,Neco Williams,Morgan Gibbs-White,Harry Toffolo,Moussa Niakhate,Brennan Johnson,Cheikhou Kouyaté,Danilo,Felipe,Wayne Hennessey,Orel Mangala,Taiwo Awoniyi,Jesse Lingard,Sam Surridge,Remo Freuler,Emmanuel Dennis,Scott McKenna
289,289,30,Sat,2023-04-08,15:00,Leicester City,0.7,2.0,Bournemouth,"32,094",King Power Stadium,David Coote,/en/matches/72ca7930/Leicester-City-Bournemouth-April-8-2023-Premier-League,0,1,4-2-3-1,4-2-3-1,10.0,13.0,6.0,6.0,22.0,16.0,588.0,598.0,19.0,8.0,4.0,11.0,18.0,20.0,26.0,26.0,3.0,2.0,8.0,9.0,27.0,24.0,59.0,79.0,0.0,0.0,0.0,3.0,0.0,0.0,Daniel Iversen,Wout Faes,Harvey Barnes,Jamie Vardy,James Maddison,Victor Bernth Kristiansen,Daniel Amartey,Ricardo Pereira,Wilfred Ndidi,Timothy Castagne,Boubakary Soumaré,Danny Ward,Jonny Evans,Kelechi Iheanacho,Harry Souttar,Patson Daka,Nampalys Mendy,Dennis Praet,Luke Thomas,Neto,Jack Stephens,Lloyd Kelly,Chris Mepham,Jefferson Lerma,Dominic Solanke,Ryan Christie,Dango Ouattara,Joe Rothwell,Adam Smith,Philip Billing,Mark Travers,Lewis Cook,David Brooks,Marcus Tavernier,Matías Viña,Kieffer Moore,Antoine Semenyo,Illia Zabarnyi
290,290,30,Sat,2023-04-08,15:00,Brentford,2.6,1.3,Newcastle Utd,"17,107",Brentford Community Stadium,Chris Kavanagh,/en/matches/a5e78e89/Brentford-Newcastle-United-April-8-2023-Premier-League,1,2,5-3-2,4-3-3,10.0,15.0,6.0,5.0,25.0,14.0,430.0,558.0,16.0,19.0,7.0,7.0,24.0,21.0,15.0,27.0,2.0,2.0,6.0,6.0,19.0,12.0,69.0,70.0,0.0,0.0,0.0,2.0,0.0,0.0,David Raya,Aaron Hickey,Rico Henry,Ethan Pinnock,Christian Nørgaard,Mathias Jensen,Kevin Schade,Josh Dasilva,Ben Mee,Ivan Toney,Pontus Jansson,Thomas Strakosha,Yoane Wissa,Mathias Jørgensen,Saman Ghoddos,Bryan Mbeumo,Mikkel Damsgaard,Shandon Baptiste,Vitaly Janelt,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Joelinton,Alexander Isak,Jacob Murphy,Joe Willock,Dan Burn,Sean Longstaff,Bruno Guimarães,Martin Dúbravka,Paul Dummett,Jamaal Lascelles,Anthony Gordon,Callum Wilson,Matt Ritchie,Matt Targett,Javier Manquillo
291,291,30,Sat,2023-04-08,15:00,Wolves,0.6,1.1,Chelsea,"31,614",Molineux Stadium,Peter Bankes,/en/matches/aa1fa8dc/Wolverhampton-Wanderers-Chelsea-April-8-2023-Premier-League,1,0,4-4-2,4-3-3,14.0,10.0,8.0,8.0,26.0,32.0,497.0,721.0,22.0,27.0,10.0,3.0,9.0,16.0,31.0,29.0,2.0,1.0,4.0,6.0,16.0,23.0,53.0,44.0,2.0,0.0,0.0,5.0,0.0,0.0,José Sá,Mario Lemina,Daniel Podence,Matheus Cunha,Craig Dawson,Nélson Semedo,Max Kilman,Toti Gomes,Matheus Nunes,Diego Costa,João Gomes,Daniel Bentley,Nathan Collins,Pedro Neto,Hwang Hee-chan,Pablo Sarabia,João Moutinho,Adama Traoré,Joseph Hodge,Kepa Arrizabalaga,Enzo Fernández,Mateo Kovačić,João Félix,Raheem Sterling,Conor Gallagher,Reece James,Kalidou Koulibaly,Kai Havertz,Marc Cucurella,Wesley Fofana,Edouard Mendy,Benoît Badiashile,Pierre-Emerick Aubameyang,Christian Pulisic,Ruben Loftus-Cheek,Trevoh Chalobah,Mykhailo Mudryk,Denis Zakaria
292,292,30,Sat,2023-04-08,15:00,Tottenham,0.8,1.4,Brighton,"61,405",Tottenham Hotspur Stadium,Stuart Attwell,/en/matches/b3ad7bd4/Tottenham-Hotspur-Brighton-and-Hove-Albion-April-8-2023-Premier-League,2,1,3-4-3,4-2-3-1,15.0,15.0,3.0,7.0,15.0,22.0,453.0,693.0,17.0,18.0,7.0,4.0,9.0,18.0,25.0,12.0,2.0,1.0,8.0,8.0,10.0,14.0,61.0,55.0,3.0,0.0,0.0,1.0,0.0,0.0,Hugo Lloris,Oliver Skipp,Pierre Højbjerg,Son Heung-min,Harry Kane,Ivan Perišić,Eric Dier,Cristian Romero,Dejan Kulusevski,Pedro Porro,Clément Lenglet,Fraser Forster,Brandon Austin,Davinson Sánchez,Richarlison,Arnaut Danjuma,Japhet Tanganga,Pape Matar Sarr,Alfie Devine,Jason Steele,Lewis Dunk,Levi Colwill,Solly March,Alexis Mac Allister,Pascal Groß,Danny Welbeck,Kaoru Mitoma,Moisés Caicedo,Pervis Estupiñán,Joël Veltman,Robert Sánchez,Adam Webster,Julio César Enciso,Deniz Undav,Yasin Ayari,Billy Gilmour,Evan Ferguson,Jan Paul van Hecke
293,293,30,Sat,2023-04-08,17:30,Southampton,0.4,2.9,Manchester City,"30,963",St. Mary's Stadium,Robert Jones,/en/matches/fb045117/Southampton-Manchester-City-April-8-2023-Premier-League,1,4,4-4-2,3-2-4-1,6.0,10.0,0.0,10.0,8.0,21.0,399.0,833.0,11.0,9.0,8.0,6.0,7.0,13.0,24.0,4.0,0.0,2.0,4.0,5.0,10.0,18.0,53.0,59.0,0.0,0.0,0.0,2.0,0.0,0.0,Gavin Bazunu,Kyle Walker-Peters,Ainsley Maitland-Niles,James Ward-Prowse,Kamaldeen Sulemana,Mohamed Elyounoussi,Carlos Alcaraz,Theo Walcott,Jan Bednarek,Armel Bella Kotchap,Roméo Lavia,Alex McCarthy,Duje Ćaleta-Car,Paul Onuachu,Romain Perraud,Stuart Armstrong,Sekou Mara,Moussa Djenepo,Samuel Edozie,Ederson,Rúben Dias,John Stones,Nathan Aké,İlkay Gündoğan,Erling Haaland,Jack Grealish,Rodri,Kevin De Bruyne,Manuel Akanji,Riyad Mahrez,Stefan Ortega,Kyle Walker,Kalvin Phillips,Aymeric Laporte,Julián Álvarez,Bernardo Silva,Sergio Gómez,Cole Palmer
294,294,30,Sun,2023-04-09,14:00,Leeds United,0.9,3.0,Crystal Palace,"36,427",Elland Road,Simon Hooper,/en/matches/a1c39217/Leeds-United-Crystal-Palace-April-9-2023-Premier-League,1,5,4-2-3-1,4-3-3,11.0,8.0,2.0,4.0,18.0,14.0,593.0,621.0,34.0,22.0,13.0,8.0,16.0,23.0,22.0,19.0,2.0,2.0,3.0,4.0,24.0,28.0,55.0,75.0,3.0,0.0,0.0,1.0,0.0,0.0,Illan Meslier,Luke Ayling,Junior Firpo,Robin Koch,Brenden Aaronson,Marc Roca,Patrick Bamford,Jack Harrison,Pascal Struijk,Luis Sinisterra,Weston McKennie,Joel Robles,Adam Forshaw,Liam Cooper,Crysencio Summerville,Rodrigo,Georginio Rutter,Rasmus Nissen,Degnand Gnonto,Sam Johnstone,Joel Ward,Tyrick Mitchell,Marc Guéhi,Michael Olise,Jordan Ayew,Eberechi Eze,Jeffrey Schlupp,Joachim Andersen,Odsonne Édouard,Cheick Doucouré,Joseph Whitworth,Luka Milivojević,James Tomkins,Albert Sambi Lokonga,Jean-Philippe Mateta,Nathaniel Clyne,James McArthur,Will Hughes
295,295,30,Sun,2023-04-09,16:30,Liverpool,3.9,1.4,Arsenal,"53,267",Anfield,Paul Tierney,/en/matches/f3774baa/Liverpool-Arsenal-April-9-2023-Premier-League,2,2,4-3-3,4-3-3,11.0,11.0,5.0,4.0,24.0,11.0,686.0,542.0,22.0,21.0,11.0,10.0,14.0,13.0,12.0,29.0,2.0,2.0,7.0,11.0,13.0,12.0,73.0,72.0,4.0,0.0,0.0,4.0,0.0,0.0,Alisson,Fabinho,Virgil van Dijk,Ibrahima Konaté,Mohamed Salah,Jordan Henderson,Curtis Jones,Cody Gakpo,Diogo Jota,Andrew Robertson,Trent Alexander-Arnold,Caoimhín Kelleher,Joe Gomez,Thiago Alcántara,James Milner,Roberto Firmino,Harvey Elliott,Kostas Tsimikas,Darwin Núñez,Aaron Ramsdale,Ben White,Thomas Partey,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Gabriel Jesus,Gabriel Martinelli,Rob Holding,Granit Xhaka,Oleksandr Zinchenko,Matt Turner,Kieran Tierney,Emile Smith Rowe,Jakub Kiwior,Leandro Trossard,Jorginho,Fabio Vieira,Reiss Nelson
296,296,31,Sat,2023-04-15,12:30,Aston Villa,1.9,0.5,Newcastle Utd,"42,055",Villa Park,John Brooks,/en/matches/7bbac622/Aston-Villa-Newcastle-United-April-15-2023-Premier-League,3,0,4-2-3-1,4-3-3,13.0,15.0,7.0,2.0,14.0,15.0,553.0,511.0,18.0,18.0,6.0,7.0,8.0,11.0,14.0,12.0,1.0,4.0,6.0,6.0,23.0,18.0,76.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,Emiliano Martínez,Ezri Konsa,Tyrone Mings,Douglas Luiz,John McGinn,Emi Buendía,Ollie Watkins,Álex Moreno,Ashley Young,Leander Dendoncker,Jacob Ramsey,Robin Olsen,Viljami Sinisalo,Diego Carlos,Bertrand Traoré,Calum Chambers,Jhon Durán,Lucas Digne,Seb Revan,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Joelinton,Anthony Gordon,Alexander Isak,Jacob Murphy,Joe Willock,Dan Burn,Bruno Guimarães,Martin Dúbravka,Jamaal Lascelles,Callum Wilson,Matt Ritchie,Matt Targett,Javier Manquillo,Miguel Almirón,Elliot Anderson
