,Unnamed: 0,Matchday,Day,Date,Time,home,xG_home,xG_away,away,Assistance,Venue,Referee,Match Report,goals_home,goals_away,formacao_home,formacao_away,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,Touches_home,Touches_away,Tackles_home,Tackles_away,Interceptions_home,Interceptions_away,Aerials Won_home,Aerials Won_away,Clearances_home,Clearances_away,Offsides_home,Offsides_away,Goal Kicks_home,Goal Kicks_away,Throw Ins_home,Throw Ins_away,Long Balls_home,Long Balls_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador18_home,jogador19_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,jogador18_away,jogador19_away
162,162,17,Wed,2021-12-15,20:00,Arsenal,2.8,0.4,West Ham,"59,777",Emirates Stadium,Anthony Taylor,/en/matches/3f1ff3a5/Arsenal-West-Ham-United-December-15-2021-Premier-League,2,0,4-4-1-1,4-2-3-1,9.0,9.0,5.0,2.0,16.0,17.0,644.0,547.0,22.0,18.0,5.0,11.0,18.0,20.0,21.0,22.0,0.0,0.0,7.0,6.0,17.0,28.0,56.0,74.0,2.0,0.0,0.0,2.0,0.0,1.0,Aaron Ramsdale,Kieran Tierney,Ben White,Thomas Partey,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Alexandre Lacazette,Takehiro Tomiyasu,Granit Xhaka,Gabriel Martinelli,Arthur Okonkwo,Emile Smith Rowe,Ainsley Maitland-Niles,Rob Holding,Nicolas Pépé,Nuno Tavares,Albert Sambi Lokonga,Mohamed Elneny,Łukasz Fabiański,Vladimír Coufal,Pablo Fornals,Michail Antonio,Manuel Lanzini,Craig Dawson,Jarrod Bowen,Issa Diop,Arthur Masuaku,Tomáš Souček,Declan Rice,Alphonse Areola,Andriy Yarmolenko,Nikola Vlašić,Mark Noble,Saïd Benrahma,Alex Král,Armstrong Okoflex,Ajibola Alese
163,163,17,Thu,2021-12-16,19:45,Chelsea,2.9,0.6,Everton,"13,933",Stamford Bridge,Michael Oliver,/en/matches/70209eb1/Chelsea-Everton-December-16-2021-Premier-League,1,1,3-4-3,5-4-1,11.0,11.0,7.0,1.0,22.0,5.0,938.0,323.0,11.0,19.0,2.0,9.0,18.0,14.0,6.0,23.0,0.0,2.0,2.0,13.0,31.0,11.0,49.0,69.0,2.0,0.0,0.0,3.0,0.0,0.0,Edouard Mendy,Antonio Rüdiger,Marcos Alonso,Jorginho,Thiago Silva,Christian Pulisic,Ruben Loftus-Cheek,Mason Mount,Hakim Ziyech,Reece James,César Azpilicueta,Kepa Arrizabalaga,Marcus Bettinelli,Andreas Christensen,N'Golo Kanté,Trevoh Chalobah,Saúl Ñíguez,Ross Barkley,nan,Jordan Pickford,Jonjoe Kenny,Mason Holgate,Michael Keane,Abdoulaye Doucouré,Alex Iwobi,André Gomes,Ben Godfrey,Anthony Gordon,Jarrad Branthwaite,Ellis Simms,Asmir Begović,Andy Lonergan,Allan,Séamus Coleman,Jean-Philippe Gbamin,Lewis Dobbin,nan,nan
164,164,17,Thu,2021-12-16,20:00,Liverpool,2.7,0.3,Newcastle Utd,"52,951",Anfield,Mike Dean,/en/matches/5aec4772/Liverpool-Newcastle-United-December-16-2021-Premier-League,3,1,4-3-3,4-5-1,9.0,4.0,11.0,0.0,23.0,6.0,869.0,398.0,12.0,24.0,9.0,22.0,16.0,9.0,4.0,28.0,2.0,1.0,4.0,14.0,23.0,9.0,71.0,74.0,1.0,0.0,0.0,3.0,0.0,0.0,Alisson,Ibrahima Konaté,Thiago Alcántara,Sadio Mané,Mohamed Salah,Jordan Henderson,Alex Oxlade-Chamberlain,Diogo Jota,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Caoimhín Kelleher,Marcelo Pitaluga,James Milner,Naby Keïta,Roberto Firmino,Joe Gomez,Takumi Minamino,Kostas Tsimikas,Martin Dúbravka,Fabian Schär,Jamaal Lascelles,Joelinton,Jonjo Shelvey,Allan Saint-Maximin,Jamal Lewis,Isaac Hayden,Javier Manquillo,Ryan Fraser,Jacob Murphy,Karl Darlow,Ciaran Clark,Callum Wilson,Matt Ritchie,Jeff Hendrick,Miguel Almirón,Joe Willock,Dwight Gayle
165,165,18,Sat,2021-12-18,17:30,Leeds United,1.6,3.5,Arsenal,"36,166",Elland Road,Andre Marriner,/en/matches/53b542d8/Leeds-United-Arsenal-December-18-2021-Premier-League,1,4,4-2-3-1,4-2-3-1,11.0,7.0,1.0,4.0,9.0,7.0,557.0,522.0,14.0,13.0,9.0,11.0,6.0,11.0,16.0,9.0,0.0,1.0,5.0,8.0,27.0,15.0,55.0,55.0,3.0,0.0,0.0,1.0,0.0,0.0,Illan Meslier,Luke Ayling,Adam Forshaw,Robin Koch,Raphinha,Tyler Roberts,Stuart Dallas,Jack Harrison,Joe Gelhardt,Cody Drameh,Mateusz Klich,Kristoffer Klaesson,Lewis Bate,Crysencio Summerville,Sam Greenwood,Liam McCarron,Jack Jenkins,Kris Moore,Nohan Kenneh,Aaron Ramsdale,Kieran Tierney,Ben White,Thomas Partey,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Alexandre Lacazette,Takehiro Tomiyasu,Granit Xhaka,Gabriel Martinelli,Bernd Leno,Emile Smith Rowe,Rob Holding,Cédric Soares,Nicolas Pépé,Nuno Tavares,Calum Chambers,Mohamed Elneny
166,166,18,Sun,2021-12-19,14:00,Wolves,0.2,0.9,Chelsea,"30,631",Molineux Stadium,David Coote,/en/matches/73d478fb/Wolverhampton-Wanderers-Chelsea-December-19-2021-Premier-League,0,0,3-5-2,3-4-3,9.0,7.0,4.0,9.0,14.0,30.0,586.0,898.0,17.0,16.0,13.0,16.0,11.0,13.0,30.0,20.0,2.0,4.0,7.0,1.0,17.0,22.0,57.0,59.0,0.0,0.0,0.0,2.0,0.0,0.0,José Sá,Ki-Jana Hoever,Fernando Marçal,Rúben Neves,Raúl Jiménez,Daniel Podence,Conor Coady,Max Kilman,Romain Saïss,João Moutinho,Leander Dendoncker,Louie Moulden,John Ruddy,Bruno Jordão,Francisco Trincão,Nélson Semedo,Adama Traoré,Luke Cundle,nan,Edouard Mendy,Antonio Rüdiger,Marcos Alonso,Thiago Silva,N'Golo Kanté,Christian Pulisic,Trevoh Chalobah,Mason Mount,Hakim Ziyech,Reece James,César Azpilicueta,Kepa Arrizabalaga,Marcus Bettinelli,Mateo Kovačić,Saúl Ñíguez,Ross Barkley,nan,nan,nan
167,167,18,Sun,2021-12-19,14:15,Newcastle Utd,0.3,2.9,Manchester City,"52,127",St. James' Park,Martin Atkinson,/en/matches/4d9bcee9/Newcastle-United-Manchester-City-December-19-2021-Premier-League,0,4,4-5-1,4-2-3-1,9.0,6.0,3.0,6.0,12.0,12.0,390.0,831.0,13.0,21.0,11.0,5.0,12.0,8.0,16.0,9.0,4.0,2.0,8.0,7.0,14.0,15.0,54.0,58.0,1.0,0.0,0.0,2.0,0.0,0.0,Martin Dúbravka,Ciaran Clark,Jamaal Lascelles,Joelinton,Callum Wilson,Matt Ritchie,Isaac Hayden,Ryan Fraser,Jacob Murphy,Miguel Almirón,Joe Willock,Karl Darlow,Fabian Schär,Allan Saint-Maximin,Jeff Hendrick,Emil Krafth,Elliot Anderson,Dwight Gayle,Sean Longstaff,Ederson,Rúben Dias,Raheem Sterling,Gabriel Jesus,Oleksandr Zinchenko,Aymeric Laporte,Rodri,Kevin De Bruyne,Bernardo Silva,Riyad Mahrez,João Cancelo,Zack Steffen,John Stones,Nathan Aké,İlkay Gündoğan,Jack Grealish,Fernandinho,Phil Foden,Cole Palmer
168,168,18,Sun,2021-12-19,16:30,Tottenham,3.0,1.1,Liverpool,"45,421",Tottenham Hotspur Stadium,Paul Tierney,/en/matches/4ac8dee4/Tottenham-Hotspur-Liverpool-December-19-2021-Premier-League,2,2,5-3-2,4-3-3,12.0,11.0,6.0,4.0,13.0,27.0,578.0,701.0,15.0,25.0,8.0,11.0,15.0,11.0,27.0,15.0,3.0,1.0,10.0,4.0,18.0,21.0,67.0,77.0,4.0,0.0,0.0,4.0,1.0,0.0,Hugo Lloris,Davinson Sánchez,Son Heung-min,Harry Winks,Harry Kane,Emerson,Eric Dier,Ryan Sessegnon,Dele Alli,Tanguy Ndombele,Ben Davies,Brandon Austin,Matt Doherty,Sergio Reguilón,Joe Rodon,Giovani Lo Celso,Steven Bergwijn,Japhet Tanganga,Lucas Moura,Alisson,Ibrahima Konaté,James Milner,Naby Keïta,Sadio Mané,Mohamed Salah,Diogo Jota,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Tyler Morton,Caoimhín Kelleher,Roberto Firmino,Joe Gomez,Alex Oxlade-Chamberlain,Takumi Minamino,Kostas Tsimikas,Kaide Gordon,Neco Williams
169,169,19,Sun,2021-12-26,15:00,West Ham,1.6,1.2,Southampton,"41,027",London Stadium,Kevin Friend,/en/matches/36a056cf/West-Ham-United-Southampton-December-26-2021-Premier-League,2,3,4-2-3-1,4-1-4-1,10.0,9.0,10.0,2.0,36.0,8.0,603.0,537.0,13.0,19.0,9.0,13.0,19.0,21.0,11.0,36.0,2.0,1.0,2.0,17.0,20.0,18.0,79.0,65.0,3.0,0.0,0.0,3.0,0.0,0.0,Łukasz Fabiański,Vladimír Coufal,Pablo Fornals,Nikola Vlašić,Craig Dawson,Jarrod Bowen,Saïd Benrahma,Issa Diop,Arthur Masuaku,Tomáš Souček,Declan Rice,Alphonse Areola,Andriy Yarmolenko,Michail Antonio,Manuel Lanzini,Mark Noble,Ryan Fredericks,Ben Johnson,Alex Král,Fraser Forster,Kyle Walker-Peters,Oriol Romeu,James Ward-Prowse,Nathan Redmond,Armando Broja,Valentino Livramento,Mohammed Salisu,Mohamed Elyounoussi,Theo Walcott,Jan Bednarek,Willy Caballero,Shane Long,Adam Armstrong,Che Adams,Romain Perraud,Stuart Armstrong,Ibrahima Diallo,Dynel Simeu
170,170,19,Sun,2021-12-26,15:00,Manchester City,3.6,2.7,Leicester City,"53,226",Etihad Stadium,Chris Kavanagh,/en/matches/49e84e17/Manchester-City-Leicester-City-December-26-2021-Premier-League,6,3,4-3-3,4-4-1-1,11.0,9.0,14.0,4.0,24.0,10.0,854.0,410.0,7.0,15.0,3.0,9.0,2.0,3.0,10.0,25.0,2.0,1.0,3.0,5.0,18.0,3.0,42.0,39.0,1.0,0.0,0.0,2.0,0.0,0.0,Ederson,Rúben Dias,Raheem Sterling,İlkay Gündoğan,Oleksandr Zinchenko,Aymeric Laporte,Kevin De Bruyne,Bernardo Silva,Fernandinho,Riyad Mahrez,João Cancelo,Zack Steffen,Scott Carson,Nathan Aké,Gabriel Jesus,Jack Grealish,Kayky Chagas,Phil Foden,Luke Mbete-Tatu,Kasper Schmeichel,Youri Tielemans,James Maddison,Marc Albrighton,Kelechi Iheanacho,Ayoze Pérez,Daniel Amartey,Kiernan Dewsbury-Hall,Jannik Vestergaard,Luke Thomas,Ademola Lookman,Eldin Jakupović,Jamie Vardy,Hamza Choudhury,Wilfred Ndidi,Timothy Castagne,Vontae Daley Campbell,Boubakary Soumaré,Benjamin Nelson
171,171,19,Sun,2021-12-26,15:00,Norwich City,0.1,2.5,Arsenal,"26,940",Carrow Road,Graham Scott,/en/matches/83ce723b/Norwich-City-Arsenal-December-26-2021-Premier-League,0,5,4-2-3-1,4-2-3-1,13.0,7.0,3.0,4.0,9.0,9.0,445.0,712.0,17.0,13.0,13.0,8.0,10.0,22.0,12.0,10.0,3.0,2.0,7.0,3.0,23.0,20.0,62.0,54.0,1.0,0.0,0.0,2.0,0.0,0.0,Angus Gunn,Max Aarons,Ben Gibson,Billy Gilmour,Kieran Dowell,Przemysław Płacheta,Ozan Kabak,Brandon Williams,Teemu Pukki,Kenny McLean,Josh Sargent,Michael McGovern,Sam Byram,Todd Cantwell,Christos Tzolis,Jakob Sørensen,Pierre Lees-Melou,Bali Mumba,Dimitris Giannoulis,Aaron Ramsdale,Kieran Tierney,Ben White,Thomas Partey,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Alexandre Lacazette,Rob Holding,Granit Xhaka,Gabriel Martinelli,Bernd Leno,Emile Smith Rowe,Nicolas Pépé,Nuno Tavares,Pablo Marí,Albert Sambi Lokonga,Mohamed Elneny,Eddie Nketiah
172,172,19,Sun,2021-12-26,15:00,Tottenham,2.3,0.2,Crystal Palace,"40,539",Tottenham Hotspur Stadium,Jonathan Moss,/en/matches/ac4560d6/Tottenham-Hotspur-Crystal-Palace-December-26-2021-Premier-League,3,0,3-4-3,4-3-3,16.0,9.0,4.0,2.0,22.0,12.0,743.0,528.0,23.0,18.0,12.0,12.0,15.0,9.0,8.0,6.0,1.0,0.0,5.0,14.0,14.0,13.0,52.0,67.0,1.0,0.0,0.0,3.0,0.0,1.0,Hugo Lloris,Sergio Reguilón,Pierre Højbjerg,Davinson Sánchez,Son Heung-min,Harry Kane,Emerson,Eric Dier,Japhet Tanganga,Lucas Moura,Oliver Skipp,Pierluigi Gollini,Matt Doherty,Harry Winks,Bryan Gil,Joe Rodon,Dele Alli,Steven Bergwijn,Tanguy Ndombele,Jack Butland,Joel Ward,Tyrick Mitchell,James Tomkins,Cheikhou Kouyaté,Jordan Ayew,Wilfried Zaha,Will Hughes,Joachim Andersen,Odsonne Édouard,Conor Gallagher,Remi Matthews,Marc Guéhi,Jean-Philippe Mateta,Jeffrey Schlupp,Martin Kelly,Nathan Ferguson,nan,nan
173,173,19,Sun,2021-12-26,17:30,Aston Villa,0.4,2.6,Chelsea,"41,907",Villa Park,Martin Atkinson,/en/matches/61396bd8/Aston-Villa-Chelsea-December-26-2021-Premier-League,1,3,4-3-1-2,3-4-3,8.0,11.0,2.0,5.0,12.0,21.0,592.0,766.0,17.0,17.0,12.0,16.0,7.0,8.0,23.0,19.0,2.0,2.0,7.0,2.0,18.0,23.0,36.0,76.0,3.0,0.0,0.0,1.0,0.0,0.0,Emiliano Martínez,Matty Cash,Matt Targett,Ezri Konsa,Tyrone Mings,Douglas Luiz,Morgan Sanson,Emi Buendía,Ollie Watkins,Danny Ings,Jacob Ramsey,Jed Steer,Bertrand Traoré,Axel Tuanzebe,Trézéguet,Anwar El Ghazi,Kortney Hause,Carney Chukwuemeka,Keinan Davis,Edouard Mendy,Antonio Rüdiger,Marcos Alonso,Jorginho,Thiago Silva,N'Golo Kanté,Christian Pulisic,Trevoh Chalobah,Mason Mount,Callum Hudson-Odoi,Reece James,Kepa Arrizabalaga,Andreas Christensen,Mateo Kovačić,Romelu Lukaku,Saúl Ñíguez,Ross Barkley,Hakim Ziyech,César Azpilicueta
174,174,19,Sun,2021-12-26,20:00,Brighton,0.8,0.7,Brentford,"30,141",The American Express Community Stadium,Darren England,/en/matches/1f64133b/Brighton-and-Hove-Albion-Brentford-December-26-2021-Premier-League,2,0,4-1-2-1-2,3-5-2,8.0,10.0,6.0,9.0,16.0,24.0,647.0,617.0,13.0,16.0,11.0,12.0,20.0,14.0,25.0,21.0,2.0,3.0,4.0,10.0,15.0,19.0,65.0,69.0,1.0,0.0,0.0,3.0,0.0,0.0,Robert Sánchez,Tariq Lamptey,Marc Cucurella,Adam Webster,Neal Maupay,Alexis Mac Allister,Leandro Trossard,Enock Mwepu,Adam Lallana,Jakub Moder,Dan Burn,Kjell Scherpen,Pascal Groß,Steven Alzate,Danny Welbeck,Solly March,Taylor Richards,Marc Leonard,Ed Turns,Álvaro Fernández,Dominic Thompson,Ethan Pinnock,Christian Nørgaard,Sergi Canós,Mathias Jensen,Ivan Toney,Pontus Jansson,Bryan Mbeumo,Shandon Baptiste,Mads Bech Sørensen,Matthew Cox,Marcus Forss,Yoane Wissa,Saman Ghoddos,Frank Onyeka,Myles Peart-Harris,Mads Bidstrup,nan
175,175,19,Mon,2021-12-27,20:00,Newcastle Utd,1.3,1.6,Manchester Utd,"52,178",St. James' Park,Craig Pawson,/en/matches/f91fee43/Newcastle-United-Manchester-United-December-27-2021-Premier-League,1,1,4-5-1,4-2-2-2,11.0,8.0,2.0,3.0,9.0,23.0,440.0,731.0,18.0,17.0,17.0,10.0,9.0,16.0,22.0,19.0,2.0,3.0,12.0,7.0,28.0,32.0,70.0,82.0,3.0,0.0,0.0,3.0,0.0,0.0,Martin Dúbravka,Fabian Schär,Jamaal Lascelles,Joelinton,Jonjo Shelvey,Callum Wilson,Allan Saint-Maximin,Emil Krafth,Javier Manquillo,Ryan Fraser,Sean Longstaff,Freddie Woodman,Mark Gillespie,Jeff Hendrick,Jacob Murphy,Miguel Almirón,Elliot Anderson,Dwight Gayle,nan,David de Gea,Harry Maguire,Cristiano Ronaldo,Marcus Rashford,Mason Greenwood,Fred,Bruno Fernandes,Raphaël Varane,Diogo Dalot,Alex Telles,Scott McTominay,Dean Henderson,Phil Jones,Edinson Cavani,Luke Shaw,Jadon Sancho,Aaron Wan-Bissaka,Nemanja Matić,Donny van de Beek
176,176,20,Tue,2021-12-28,15:00,Southampton,0.4,2.3,Tottenham,"31,304",St. Mary's Stadium,Anthony Taylor,/en/matches/08d5ef01/Southampton-Tottenham-Hotspur-December-28-2021-Premier-League,1,1,5-3-2,3-4-3,15.0,5.0,3.0,7.0,11.0,31.0,433.0,702.0,15.0,9.0,10.0,5.0,21.0,20.0,28.0,15.0,3.0,3.0,6.0,2.0,17.0,23.0,74.0,56.0,4.0,0.0,1.0,2.0,0.0,0.0,Fraser Forster,Kyle Walker-Peters,Shane Long,James Ward-Prowse,Adam Armstrong,Romain Perraud,Stuart Armstrong,Mohammed Salisu,Ibrahima Diallo,Jan Bednarek,Yan Valery,Willy Caballero,Oriol Romeu,Nathan Redmond,Thierry Small,Armando Broja,Nathan Tella,Mohamed Elyounoussi,Theo Walcott,Hugo Lloris,Sergio Reguilón,Pierre Højbjerg,Davinson Sánchez,Son Heung-min,Harry Winks,Harry Kane,Emerson,Eric Dier,Dele Alli,Ben Davies,Pierluigi Gollini,Matt Doherty,Bryan Gil,Joe Rodon,Japhet Tanganga,Lucas Moura,Tanguy Ndombele,Oliver Skipp
177,177,20,Tue,2021-12-28,15:00,Crystal Palace,1.9,0.9,Norwich City,"24,433",Selhurst Park,Paul Tierney,/en/matches/59ef01ea/Crystal-Palace-Norwich-City-December-28-2021-Premier-League,3,0,4-3-3,4-2-3-1,9.0,13.0,8.0,8.0,21.0,19.0,560.0,548.0,26.0,16.0,6.0,5.0,20.0,14.0,17.0,24.0,1.0,3.0,3.0,5.0,30.0,21.0,81.0,72.0,1.0,0.0,0.0,2.0,0.0,0.0,Vicente Guaita,Joel Ward,Tyrick Mitchell,Marc Guéhi,Cheikhou Kouyaté,Jordan Ayew,Will Hughes,Jean-Philippe Mateta,Jeffrey Schlupp,Joachim Andersen,Odsonne Édouard,Jack Butland,Remi Matthews,Luka Milivojević,James Tomkins,Christian Benteke,Martin Kelly,Nathan Ferguson,nan,Angus Gunn,Sam Byram,Ben Gibson,Billy Gilmour,Przemysław Płacheta,Christos Tzolis,Jakob Sørensen,Pierre Lees-Melou,Kenny McLean,Dimitris Giannoulis,Adam Idah,Michael McGovern,Jon McCracken,Kieran Dowell,Ozan Kabak,Brandon Williams,Josh Sargent,Bali Mumba,nan
178,178,20,Tue,2021-12-28,15:00,Watford,1.6,3.6,West Ham,"20,073",Vicarage Road Stadium,Darren England,/en/matches/b56fd899/Watford-West-Ham-United-December-28-2021-Premier-League,1,4,4-1-4-1,4-2-3-1,12.0,12.0,4.0,5.0,19.0,21.0,501.0,578.0,16.0,15.0,13.0,16.0,25.0,19.0,20.0,17.0,0.0,1.0,5.0,12.0,25.0,26.0,75.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0,Daniel Bachmann,Joshua King,Adam Masina,Craig Cathcart,Ozan Tufan,Moussa Sissoko,Kiko Femenía,Emmanuel Dennis,Cucho,Francisco Sierralta,Juraj Kucka,Vincent Angelini,Imran Louza,João Pedro,Ken Sema,Dan Gosling,Ashley Fletcher,James Morris,nan,Łukasz Fabiański,Vladimír Coufal,Michail Antonio,Manuel Lanzini,Craig Dawson,Mark Noble,Jarrod Bowen,Saïd Benrahma,Issa Diop,Tomáš Souček,Ben Johnson,Alphonse Areola,Andriy Yarmolenko,Nikola Vlašić,Ryan Fredericks,Arthur Masuaku,Alex Král,Armstrong Okoflex,Ajibola Alese
179,179,20,Tue,2021-12-28,20:00,Leicester City,0.4,2.3,Liverpool,"32,230",King Power Stadium,Michael Oliver,/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League,1,0,4-3-1-2,4-3-3,8.0,11.0,1.0,12.0,4.0,42.0,537.0,757.0,17.0,15.0,31.0,15.0,20.0,17.0,39.0,6.0,3.0,1.0,14.0,2.0,15.0,26.0,69.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,Kasper Schmeichel,Jamie Vardy,James Maddison,Kelechi Iheanacho,Daniel Amartey,Hamza Choudhury,Kiernan Dewsbury-Hall,Wilfred Ndidi,Timothy Castagne,Luke Thomas,Boubakary Soumaré,Danny Ward,Youri Tielemans,Marc Albrighton,Ayoze Pérez,Jannik Vestergaard,Ademola Lookman,Vontae Daley Campbell,Benjamin Nelson,Alisson,Fabinho,Virgil van Dijk,Sadio Mané,Mohamed Salah,Jordan Henderson,Alex Oxlade-Chamberlain,Diogo Jota,Kostas Tsimikas,Joël Matip,Trent Alexander-Arnold,Caoimhín Kelleher,Ibrahima Konaté,James Milner,Naby Keïta,Roberto Firmino,Joe Gomez,Curtis Jones,Owen Beck
180,180,20,Wed,2021-12-29,19:30,Chelsea,0.7,0.9,Brighton,"40,080",Stamford Bridge,Mike Dean,/en/matches/8fbe2e12/Chelsea-Brighton-and-Hove-Albion-December-29-2021-Premier-League,1,1,3-4-3,3-4-3,14.0,7.0,10.0,8.0,20.0,23.0,602.0,662.0,23.0,23.0,10.0,9.0,20.0,14.0,25.0,19.0,1.0,0.0,10.0,4.0,17.0,25.0,66.0,62.0,4.0,0.0,0.0,1.0,0.0,0.0,Edouard Mendy,Antonio Rüdiger,Andreas Christensen,Jorginho,Mateo Kovačić,Romelu Lukaku,Christian Pulisic,Mason Mount,Callum Hudson-Odoi,Reece James,César Azpilicueta,Kepa Arrizabalaga,Marcos Alonso,N'Golo Kanté,Trevoh Chalobah,Saúl Ñíguez,Ross Barkley,Hakim Ziyech,Kai Havertz,Robert Sánchez,Tariq Lamptey,Marc Cucurella,Yves Bissouma,Neal Maupay,Alexis Mac Allister,Adam Lallana,Jakub Moder,Solly March,Dan Burn,Joël Veltman,Jason Steele,Adam Webster,Enock Mwepu,Pascal Groß,Steven Alzate,Danny Welbeck,Shane Duffy,Taylor Richards
181,181,20,Wed,2021-12-29,20:15,Brentford,0.4,1.1,Manchester City,"17,009",Brentford Community Stadium,David Coote,/en/matches/1a0df937/Brentford-Manchester-City-December-29-2021-Premier-League,0,1,3-5-2,4-3-3,12.0,10.0,3.0,5.0,10.0,21.0,336.0,843.0,17.0,11.0,16.0,8.0,15.0,18.0,19.0,11.0,0.0,3.0,11.0,5.0,10.0,26.0,69.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,Álvaro Fernández,Dominic Thompson,Ethan Pinnock,Mathias Jensen,Yoane Wissa,Frank Onyeka,Ivan Toney,Pontus Jansson,Shandon Baptiste,Mads Bech Sørensen,Mads Roerslev,Matthew Cox,Sergi Canós,Marcus Forss,Saman Ghoddos,Myles Peart-Harris,Mads Bidstrup,nan,nan,Ederson,Rúben Dias,Nathan Aké,Gabriel Jesus,Jack Grealish,Aymeric Laporte,Kevin De Bruyne,Bernardo Silva,Fernandinho,João Cancelo,Phil Foden,Zack Steffen,Scott Carson,Raheem Sterling,İlkay Gündoğan,Oleksandr Zinchenko,Riyad Mahrez,Luke Mbete-Tatu,nan
182,182,20,Thu,2021-12-30,20:15,Manchester Utd,2.4,1.1,Burnley,"73,121",Old Trafford,Jonathan Moss,/en/matches/bbfa96c9/Manchester-United-Burnley-December-30-2021-Premier-League,3,1,4-2-2-2,4-4-2,5.0,10.0,7.0,5.0,26.0,23.0,623.0,518.0,8.0,14.0,5.0,8.0,21.0,25.0,18.0,24.0,2.0,4.0,8.0,8.0,20.0,12.0,78.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,David de Gea,Eric Bailly,Harry Maguire,Cristiano Ronaldo,Mason Greenwood,Edinson Cavani,Luke Shaw,Jadon Sancho,Aaron Wan-Bissaka,Nemanja Matić,Scott McTominay,Dean Henderson,Marcus Rashford,Jesse Lingard,Fred,Raphaël Varane,Diogo Dalot,Alex Telles,Donny van de Beek,Wayne Hennessey,Matthew Lowton,Charlie Taylor,Jack Cork,James Tarkowski,Ben Mee,Jóhann Berg Guðmundsson,Chris Wood,Dwight McNeil,Aaron Lennon,Ashley Westwood,Will Norris,Dale Stephens,Nathan Collins,Erik Pieters,Phil Bardsley,Matěj Vydra,nan,nan
183,183,21,Sat,2022-01-01,12:30,Arsenal,0.8,2.0,Manchester City,"59,757",Emirates Stadium,Stuart Attwell,/en/matches/a9903a63/Arsenal-Manchester-City-January-1-2022-Premier-League,1,2,4-2-3-1,4-2-3-1,13.0,5.0,5.0,5.0,15.0,9.0,370.0,779.0,16.0,14.0,10.0,2.0,5.0,16.0,15.0,23.0,1.0,2.0,9.0,6.0,10.0,12.0,70.0,55.0,5.0,0.0,1.0,2.0,0.0,0.0,Aaron Ramsdale,Kieran Tierney,Ben White,Thomas Partey,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Alexandre Lacazette,Takehiro Tomiyasu,Granit Xhaka,Gabriel Martinelli,Bernd Leno,Emile Smith Rowe,Ainsley Maitland-Niles,Rob Holding,Cédric Soares,Nicolas Pépé,Nuno Tavares,Albert Sambi Lokonga,Ederson,Rúben Dias,Nathan Aké,Raheem Sterling,Gabriel Jesus,Aymeric Laporte,Rodri,Kevin De Bruyne,Bernardo Silva,Riyad Mahrez,João Cancelo,Zack Steffen,Kyle Walker,İlkay Gündoğan,Jack Grealish,Fernandinho,Kayky Chagas,Luke Mbete-Tatu,Cole Palmer
184,184,21,Sat,2022-01-01,15:00,Watford,0.3,2.2,Tottenham,"20,391",Vicarage Road Stadium,Robert Jones,/en/matches/9c831c07/Watford-Tottenham-Hotspur-January-1-2022-Premier-League,0,1,4-4-2,3-4-3,6.0,9.0,3.0,7.0,9.0,43.0,407.0,883.0,16.0,16.0,8.0,3.0,24.0,22.0,44.0,10.0,1.0,3.0,9.0,5.0,10.0,20.0,77.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,Daniel Bachmann,William Troost-Ekong,Imran Louza,Joshua King,Adam Masina,Ken Sema,Craig Cathcart,Moussa Sissoko,Emmanuel Dennis,Francisco Sierralta,Juraj Kucka,Vincent Angelini,Jeremy Ngakia,Tom Cleverley,João Pedro,Dan Gosling,Ashley Fletcher,Ozan Tufan,Cucho,Hugo Lloris,Sergio Reguilón,Pierre Højbjerg,Davinson Sánchez,Son Heung-min,Harry Kane,Emerson,Eric Dier,Lucas Moura,Oliver Skipp,Ben Davies,Pierluigi Gollini,Matt Doherty,Harry Winks,Bryan Gil,Joe Rodon,Giovani Lo Celso,Dele Alli,Japhet Tanganga
