,Matchday,home,xG_home,xG_away,away,goals_home,goals_away,dif,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,result,home_Points,away_Points,B365H,B365D,B365A,Yellows_scored_home_MA5,Yellows_conceeded_home_MA5,Reds_scored_home_MA5,Reds_conceeded_home_MA5,Yellow_Reds_scored_home_MA5,Yellow_Reds_conceeded_home_MA5,Fouls_scored_home_MA5,Fouls_conceeded_home_MA5,Goals_scored_home_MA5,Goals_conceeded_home_MA5,Shoots_scored_home_MA5,Shoots_conceeded_home_MA5,SOT_scored_home_MA5,SOT_conceeded_home_MA5,Corners_scored_home_MA5,Corners_conceeded_home_MA5,Crosses_scored_home_MA5,Crosses_conceeded_home_MA5,Touches_scored_home_MA5,Touches_conceeded_home_MA5,Interceptions_scored_home_MA5,Interceptions_conceeded_home_MA5,Tackles_scored_home_MA5,Tackles_conceeded_home_MA5,Clearances_scored_home_MA5,Clearances_conceeded_home_MA5,Offsides_scored_home_MA5,Offsides_conceeded_home_MA5,Long Balls_scored_home_MA5,Long Balls_conceeded_home_MA5,Yellows_scored_away_MA5,Yellows_conceeded_away_MA5,Reds_scored_away_MA5,Reds_conceeded_away_MA5,Yellow_Reds_scored_away_MA5,Yellow_Reds_conceeded_away_MA5,Fouls_scored_away_MA5,Fouls_conceeded_away_MA5,Goals_scored_away_MA5,Goals_conceeded_away_MA5,Shoots_scored_away_MA5,Shoots_conceeded_away_MA5,SOT_scored_away_MA5,SOT_conceeded_away_MA5,Corners_scored_away_MA5,Corners_conceeded_away_MA5,Crosses_scored_away_MA5,Crosses_conceeded_away_MA5,Touches_scored_away_MA5,Touches_conceeded_away_MA5,Interceptions_scored_away_MA5,Interceptions_conceeded_away_MA5,Tackles_scored_away_MA5,Tackles_conceeded_away_MA5,Clearances_scored_away_MA5,Clearances_conceeded_away_MA5,Offsides_scored_away_MA5,Offsides_conceeded_away_MA5,Long Balls_scored_away_MA5,Long Balls_conceeded_away_MA5,Points_total_home_MA5,Points_total_away_MA5,Points_total_home_MA17,Points_total_away_MA17,Points_total_home_MA34,Points_total_away_MA34,season
1473,35,Watford,1.0,1.6,Burnley,1,2,-1,13.0,9.0,5.0,6.0,26.0,20.0,2,0.0,3.0,2.6,3.3,2.75,1.4,1.2,0.0,0.0,0.0,0.0,9.2,9.4,0.8,2.6,8.8,16.0,2.8,5.6,3.8,8.6,13.4,21.0,490.2,714.6,16.2,9.2,17.2,26.6,25.4,12.6,1.6,0.4,68.8,75.4,2.0,1.6,0.0,0.0,0.0,0.0,9.4,10.2,1.4,1.0,14.0,15.0,4.0,5.0,6.6,8.2,22.6,24.2,522.8,619.2,11.4,8.6,16.0,15.6,23.8,29.4,2.6,1.6,83.2,73.6,0.6,2.0,0.5294117647058824,1.1764705882352942,0.6470588235294118,0.9117647058823529,2022
1474,35,Wolves,0.7,2.6,Brighton,0,3,-3,6.0,4.0,7.0,3.0,20.0,12.0,2,0.0,3.0,2.7,3.2,2.75,2.0,3.2,0.0,0.0,0.2,0.2,11.8,9.8,1.0,1.2,10.8,12.8,4.4,4.4,3.2,4.6,12.8,16.0,660.8,539.2,8.6,9.6,20.4,19.2,17.4,14.4,0.8,3.4,63.8,59.8,2.4,1.4,0.0,0.0,0.0,0.0,12.0,11.2,1.0,1.2,12.2,13.2,3.6,2.8,5.4,6.0,18.8,16.2,549.0,615.2,9.2,10.6,17.8,14.0,20.6,20.6,2.0,1.4,71.2,65.8,1.2,1.6,1.6470588235294117,1.0588235294117647,1.4411764705882353,1.2058823529411764,2022
1475,35,Aston Villa,1.8,0.5,Norwich,2,0,2,16.0,8.0,2.0,3.0,12.0,10.0,0,3.0,0.0,1.4,4.5,9.0,2.0,2.8,0.0,0.0,0.0,0.0,10.4,13.4,0.4,1.8,11.2,9.6,4.8,3.8,7.4,4.8,22.4,15.4,573.0,616.6,7.4,7.2,14.8,16.0,14.8,21.2,0.8,0.8,54.4,57.6,0.6,1.4,0.0,0.0,0.0,0.0,9.6,11.6,1.0,1.6,8.6,19.6,2.6,7.0,3.8,6.6,13.0,23.4,523.4,660.2,9.8,12.0,15.8,19.2,25.0,15.4,1.6,1.8,66.2,75.0,0.2,0.8,1.0588235294117647,0.6470588235294118,1.1176470588235294,0.6176470588235294,2022
1476,35,Southampton,0.6,1.1,Crystal Palace,1,2,-1,13.0,11.0,6.0,7.0,15.0,21.0,2,0.0,3.0,2.4,3.3,3.1,1.2,1.0,0.0,0.0,0.0,0.0,7.6,9.8,0.8,2.2,11.2,16.6,3.6,6.8,6.2,6.2,20.0,18.2,511.8,685.0,13.8,6.2,13.8,18.4,24.6,25.4,1.4,1.2,73.2,64.4,1.4,1.4,0.0,0.0,0.0,0.0,10.6,12.4,0.8,0.6,10.2,12.8,3.6,3.2,3.4,3.2,11.2,11.0,569.8,685.8,10.2,10.8,16.8,19.2,17.6,14.4,1.6,2.0,75.2,62.2,1.0,1.0,1.3529411764705883,1.1176470588235294,1.1764705882352942,1.2058823529411764,2022
1477,35,Leeds,1.3,2.4,Man City,0,4,-4,13.0,3.0,3.0,6.0,16.0,18.0,2,0.0,3.0,8.5,6.0,1.3,2.2,1.8,0.0,0.0,0.0,0.2,14.2,9.6,1.8,0.8,11.8,13.0,4.6,5.2,5.0,4.0,14.4,16.0,610.8,574.0,12.2,11.4,29.6,14.0,21.4,16.4,1.4,1.6,72.6,73.6,0.6,2.2,0.0,0.0,0.0,0.0,9.4,8.4,2.4,0.6,17.0,4.6,5.6,1.8,7.2,2.4,18.0,6.8,829.4,446.6,7.8,8.8,15.6,15.2,11.4,24.6,1.8,2.6,75.2,63.6,2.2,2.2,1.0588235294117647,2.4705882352941178,1.088235294117647,2.4411764705882355,2022
1478,35,Tottenham,1.2,0.5,Leicester,3,1,2,13.0,8.0,6.0,3.0,17.0,21.0,0,3.0,0.0,1.44,4.75,7.0,1.8,2.2,0.0,0.0,0.0,0.0,10.4,8.8,2.4,0.6,12.2,10.0,3.0,3.4,4.4,6.2,13.8,19.4,660.4,592.0,7.2,7.0,15.2,12.6,21.8,16.6,0.8,1.8,53.4,60.2,2.0,2.2,0.0,0.0,0.0,0.0,11.8,11.8,1.0,1.0,7.6,14.2,2.2,4.6,4.8,4.8,15.4,13.0,690.8,545.0,9.2,12.0,16.2,16.4,15.4,16.6,0.4,1.2,55.2,69.8,2.0,1.2,1.7058823529411764,1.3529411764705883,1.7941176470588236,1.3529411764705883,2022
1479,35,Everton,0.8,0.8,Chelsea,1,0,1,9.0,12.0,3.0,8.0,11.0,27.0,0,3.0,0.0,5.0,3.6,1.75,3.4,1.8,0.0,0.0,0.2,0.0,9.6,11.0,1.0,1.6,12.0,14.0,2.8,4.2,4.2,7.0,16.6,22.0,482.8,748.8,11.6,8.2,16.0,12.6,28.6,16.8,0.4,1.2,69.8,70.6,1.0,0.4,0.0,0.2,0.0,0.0,10.2,8.4,2.2,1.8,,,,,6.6,2.6,21.6,11.8,836.4,469.8,7.6,10.4,16.8,17.4,11.6,26.6,1.4,1.6,57.0,59.4,0.8,1.4,0.6470588235294118,1.7647058823529411,0.9411764705882353,2.0294117647058822,2022
1480,35,West Ham,0.5,0.9,Arsenal,1,2,-1,7.0,9.0,3.0,7.0,22.0,13.0,2,0.0,3.0,4.33,3.8,1.8,1.0,1.4,0.2,0.0,0.0,0.2,8.0,8.6,0.8,1.6,9.8,16.0,3.4,3.8,5.0,4.0,18.2,20.4,630.6,640.0,6.2,8.6,9.4,11.0,23.4,15.4,1.2,1.2,67.4,62.6,2.0,2.6,0.0,0.0,0.0,0.0,9.6,11.0,1.6,1.8,15.0,11.2,4.0,3.6,4.6,4.2,16.4,12.4,681.2,527.8,8.2,12.4,13.4,17.8,15.4,21.2,2.4,1.8,49.8,62.2,0.8,1.2,1.411764705882353,2.0,1.5294117647058822,1.8529411764705883,2022
1481,35,Man Utd,2.0,0.6,Brentford,3,0,3,4.0,6.0,3.0,8.0,7.0,29.0,0,3.0,0.0,1.33,5.0,10.0,1.6,1.4,0.0,0.0,0.0,0.0,9.0,6.8,1.0,2.2,,,,,4.8,6.2,13.8,16.8,622.0,695.4,12.2,8.8,16.4,15.0,17.8,18.8,2.2,1.8,52.8,63.6,1.0,1.0,0.0,0.0,0.0,0.0,7.2,9.0,1.8,0.8,15.6,12.8,5.2,3.4,6.6,6.8,20.6,22.6,548.4,683.2,9.0,11.2,14.4,11.4,20.2,25.0,1.0,1.0,71.8,66.6,0.8,2.0,1.411764705882353,1.1764705882352942,1.5294117647058822,1.1764705882352942,2022
1482,36,Crystal Palace,2.2,0.4,Watford,1,0,1,11.0,18.0,8.0,5.0,24.0,16.0,0,3.0,0.0,1.65,4.0,5.0,1.4,1.4,0.0,0.0,0.0,0.0,11.6,12.8,1.2,0.8,11.6,10.8,4.4,3.0,4.4,3.2,14.8,10.2,630.0,599.6,10.2,11.6,15.4,21.2,16.8,17.8,2.0,1.4,76.6,60.6,1.2,1.0,0.0,0.0,0.0,0.0,9.4,9.6,0.6,2.8,9.6,16.8,2.0,5.4,4.2,7.6,16.2,18.4,499.8,692.6,13.8,9.2,16.8,26.4,24.4,14.8,1.8,0.4,69.6,76.8,1.4,0.0,1.2352941176470589,0.5294117647058824,1.2058823529411764,0.6470588235294118,2022
1483,36,Brentford,2.6,1.4,Southampton,3,0,3,12.0,9.0,4.0,7.0,14.0,30.0,0,3.0,0.0,2.15,3.5,3.3,0.6,1.0,0.0,0.0,0.0,0.0,6.4,7.8,1.6,1.0,16.0,14.6,5.2,4.2,7.2,7.0,22.2,21.4,528.4,719.6,8.0,11.4,14.6,10.8,19.2,26.8,0.8,1.2,70.2,65.8,1.2,1.4,0.0,0.0,0.0,0.0,8.8,9.2,0.8,2.4,10.0,17.0,3.0,7.2,6.0,6.8,18.4,20.2,500.4,694.6,13.8,5.8,16.6,16.4,24.6,24.4,1.4,2.0,68.8,67.0,2.0,0.8,1.1764705882352942,1.1764705882352942,1.088235294117647,1.1764705882352942,2022
1484,36,Chelsea,1.7,2.0,Wolves,2,2,0,7.0,11.0,9.0,3.0,20.0,18.0,1,1.0,1.0,1.33,5.0,9.5,2.0,1.0,0.0,0.2,0.0,0.0,10.4,8.8,2.0,1.2,,,,,5.8,1.8,20.4,10.6,852.6,458.0,7.4,10.8,18.6,16.2,12.6,24.6,1.8,1.6,52.2,61.2,2.2,2.6,0.0,0.0,0.2,0.0,10.8,8.0,0.8,1.8,10.2,14.6,4.0,5.8,4.2,4.2,14.4,15.4,631.2,564.4,7.0,9.4,21.8,19.2,14.8,14.6,1.0,2.2,62.2,61.6,1.4,0.6,1.7058823529411764,1.4705882352941178,1.9411764705882353,1.4411764705882353,2022
1485,36,Burnley,1.9,2.1,Aston Villa,1,3,-2,13.0,11.0,4.0,5.0,15.0,13.0,2,0.0,3.0,3.0,3.3,2.4,2.0,1.4,0.0,0.0,0.0,0.0,9.0,9.6,1.2,0.8,14.8,14.4,4.4,4.4,6.0,8.0,21.8,23.8,527.6,623.6,9.6,8.4,17.0,15.0,22.8,26.8,2.4,1.8,84.4,74.6,2.8,2.8,0.0,0.0,0.0,0.0,13.0,13.2,0.6,1.4,12.8,9.2,4.6,3.6,6.4,4.4,20.6,13.4,553.8,624.0,7.2,7.4,16.6,16.2,14.4,19.2,1.4,0.8,50.8,59.8,2.0,0.8,1.3529411764705883,1.2352941176470589,1.0,1.1764705882352942,2022
1486,36,Brighton,2.3,0.9,Man Utd,4,0,4,13.0,9.0,7.0,6.0,20.0,22.0,0,3.0,0.0,4.75,3.75,1.72,2.4,1.6,0.0,0.0,0.0,0.0,10.4,10.2,1.6,1.2,9.4,14.2,4.6,3.0,3.8,7.0,13.8,18.2,544.2,642.4,9.0,9.4,19.4,14.4,20.6,15.2,2.0,1.4,67.8,65.8,1.4,1.0,0.0,0.0,0.0,0.0,7.8,7.2,1.6,2.0,,,,,4.0,6.8,10.4,20.2,626.4,695.4,12.0,7.6,15.6,13.2,21.8,12.6,2.4,2.0,50.6,62.2,2.0,1.4,1.1764705882352942,1.588235294117647,1.2058823529411764,1.588235294117647,2022
1487,36,Liverpool,1.3,0.9,Tottenham,1,1,0,12.0,8.0,11.0,5.0,46.0,17.0,1,1.0,1.0,1.4,5.0,7.0,2.2,2.0,0.0,0.0,0.0,0.0,8.4,8.4,2.2,0.4,18.4,7.0,5.6,2.6,7.6,2.0,19.2,8.2,838.6,476.6,7.0,11.2,17.2,20.2,10.2,21.6,1.6,3.8,77.0,67.4,2.2,2.6,0.0,0.0,0.0,0.0,11.6,9.0,2.4,0.6,11.4,10.0,3.6,3.6,4.6,6.2,14.0,21.2,632.8,617.2,8.8,7.0,16.6,14.6,25.0,15.0,1.0,1.8,55.6,57.0,2.6,2.0,2.4705882352941178,1.8235294117647058,2.411764705882353,1.7941176470588236,2022
1488,36,Leicester,1.5,1.1,Everton,1,2,-1,11.0,6.0,6.0,1.0,24.0,5.0,2,0.0,3.0,2.6,3.3,2.75,2.2,2.2,0.0,0.0,0.0,0.0,12.2,11.8,1.0,1.4,8.4,12.8,2.4,4.6,4.4,4.8,17.0,12.6,721.6,515.4,6.8,13.2,16.4,18.4,13.2,19.0,0.2,0.8,55.2,68.4,3.2,2.6,0.0,0.0,0.0,0.0,9.0,11.6,1.0,1.2,11.2,15.2,3.2,4.2,4.0,8.2,14.2,24.8,445.4,796.6,11.6,8.4,16.8,14.0,30.4,16.8,0.2,1.4,70.8,68.2,1.0,1.4,1.1764705882352942,0.8235294117647058,1.3235294117647058,0.9411764705882353,2022
1489,36,Norwich,0.8,3.0,West Ham,0,4,-4,7.0,7.0,9.0,5.0,18.0,18.0,2,0.0,3.0,4.5,3.8,1.75,0.6,1.6,0.0,0.0,0.0,0.0,9.6,11.2,0.8,1.6,8.0,21.2,2.4,6.8,4.0,5.8,13.0,21.6,539.4,647.2,10.6,11.8,15.8,18.8,24.0,15.0,1.0,2.0,70.8,69.4,1.2,1.8,0.2,0.0,0.0,0.2,8.0,9.0,0.8,1.4,10.2,15.2,3.8,4.4,5.0,4.4,20.2,19.8,643.0,618.0,6.6,9.2,10.4,11.6,21.2,19.0,1.4,1.0,68.2,63.6,0.8,0.8,0.6470588235294118,1.411764705882353,0.6176470588235294,1.4411764705882353,2022
1490,36,Arsenal,2.0,0.3,Leeds,2,1,1,13.0,15.0,8.0,2.0,26.0,8.0,0,3.0,0.0,1.45,4.5,7.0,2.0,3.0,0.0,0.0,0.0,0.0,8.4,10.2,2.0,1.4,15.2,11.6,4.8,3.2,5.6,4.8,17.2,15.6,641.8,584.0,8.6,12.0,13.4,16.4,19.8,19.6,1.6,1.6,51.4,60.0,1.8,2.0,0.0,0.0,0.0,0.2,13.2,8.6,1.4,1.4,10.6,14.4,3.6,5.6,4.4,4.8,13.4,17.6,604.8,620.2,10.0,11.2,29.8,13.4,21.2,17.8,1.6,1.2,67.8,74.8,1.8,1.6,2.0,1.0588235294117647,1.8529411764705883,1.0,2022
1491,36,Man City,3.1,0.8,Newcastle,5,0,5,6.0,11.0,8.0,2.0,19.0,11.0,0,3.0,0.0,1.16,7.0,17.0,0.8,1.8,0.0,0.0,0.0,0.0,7.8,9.8,3.2,0.6,17.2,4.6,6.0,2.0,7.2,2.6,17.8,9.4,804.0,481.4,7.8,7.8,14.8,17.8,14.0,20.4,1.4,2.8,72.6,60.0,1.4,1.4,0.0,0.0,0.0,0.0,9.8,11.4,1.4,0.4,11.6,10.4,4.8,3.6,1.8,4.0,9.0,15.8,504.4,682.4,11.2,8.4,17.8,20.2,19.6,13.4,2.6,1.0,70.4,71.0,2.6,2.4,2.4705882352941178,1.9411764705882353,2.4411764705882355,1.2647058823529411,2022
1492,33,Aston Villa,1.4,1.8,Liverpool,1,2,-1,10.0,12.0,2.0,3.0,11.0,17.0,2,0.0,3.0,7.5,4.75,1.4,2.6,2.4,0.0,0.0,0.0,0.0,12.6,13.0,1.2,1.4,13.6,10.0,5.8,4.2,6.2,4.2,17.8,13.6,560.0,608.4,7.6,8.0,17.2,16.8,14.8,16.4,1.6,0.8,56.8,62.8,2.6,2.2,0.0,0.0,0.0,0.0,9.0,8.4,2.0,0.6,18.8,7.6,5.6,2.8,8.0,2.4,24.0,9.8,823.4,500.6,6.4,11.0,16.4,19.6,12.2,27.6,1.4,3.2,77.8,67.4,1.4,2.2,1.2352941176470589,2.4705882352941178,1.2647058823529411,2.3529411764705883,2022
1493,33,Leeds,0.4,1.3,Chelsea,0,3,-3,10.0,14.0,1.0,4.0,8.0,16.0,2,0.0,3.0,4.75,4.2,1.65,1.2,1.8,0.2,0.0,0.0,0.0,13.4,8.6,1.0,1.4,8.2,15.4,2.8,5.8,3.8,6.0,11.8,20.6,580.8,661.8,9.0,10.6,29.4,13.6,23.2,17.0,1.0,1.2,67.2,71.2,2.2,1.4,0.0,0.2,0.0,0.0,9.8,8.8,1.2,1.6,,,,,7.0,2.0,22.8,11.4,803.0,466.4,8.2,11.2,16.8,16.2,12.8,27.4,2.0,1.8,53.8,59.2,1.0,1.0,1.0588235294117647,1.7058823529411764,1.0,1.8823529411764706,2022
1494,21,Leicester,2.0,1.1,Norwich,3,0,3,10.0,5.0,10.0,2.0,33.0,8.0,0,3.0,0.0,1.44,4.75,7.0,2.6,2.0,0.0,0.0,0.0,0.0,12.2,10.6,0.8,1.6,9.2,12.6,3.6,4.8,5.0,4.2,19.6,12.4,747.2,481.2,5.6,12.0,15.6,17.6,12.4,21.0,0.6,0.8,55.8,71.8,0.6,1.6,0.0,0.0,0.0,0.0,8.8,10.2,0.8,2.4,8.4,17.6,2.8,7.0,5.4,4.6,14.6,17.8,548.0,676.0,10.2,11.4,14.8,18.4,20.6,15.4,1.2,2.4,68.4,66.0,0.4,0.6,1.1764705882352942,0.6470588235294118,1.2352941176470589,0.6176470588235294,2022
1495,30,Watford,0.3,0.7,Everton,0,0,0,5.0,12.0,1.0,13.0,10.0,29.0,1,1.0,1.0,4.2,3.6,1.83,1.6,1.2,0.0,0.0,0.2,0.0,11.4,10.0,0.6,2.6,9.8,15.8,1.8,6.2,4.6,7.4,17.6,18.8,494.2,651.2,13.2,8.4,15.4,24.0,24.6,16.4,1.2,0.6,70.4,78.6,2.8,2.8,0.0,0.0,0.0,0.0,7.0,11.6,1.0,0.8,10.0,15.8,3.2,5.2,3.0,7.6,9.6,24.8,438.0,843.4,11.4,6.0,15.6,15.0,27.0,12.6,0.2,1.6,71.0,61.4,0.0,2.0,0.5294117647058824,0.9411764705882353,0.5588235294117647,1.0294117647058822,2022
1496,33,Wolves,0.5,2.3,Man City,1,5,-4,2.0,11.0,6.0,2.0,15.0,12.0,2,0.0,3.0,11.0,6.0,1.25,2.2,1.8,0.0,0.0,0.0,0.0,10.4,6.6,0.8,1.6,10.2,15.4,3.2,5.8,4.4,5.0,15.8,16.2,615.8,573.0,7.8,9.6,22.4,18.0,17.8,15.0,1.0,2.0,58.0,59.2,1.0,2.2,0.0,0.0,0.0,0.0,7.8,9.8,3.8,0.6,17.8,5.4,6.6,2.4,7.2,2.8,17.6,10.2,796.8,492.4,8.0,7.8,15.0,19.4,15.0,19.8,1.6,2.6,66.8,61.0,0.8,2.6,1.4705882352941178,2.4705882352941178,1.4705882352941178,2.5294117647058822,2022
1497,22,Tottenham,2.7,0.5,Arsenal,3,0,3,8.0,15.0,2.0,2.0,11.0,13.0,0,3.0,0.0,2.05,3.75,3.5,2.2,2.6,0.0,0.0,0.0,0.0,11.2,10.0,1.6,0.6,9.2,12.8,3.0,4.0,5.2,7.8,14.6,27.2,598.0,678.4,11.0,6.4,17.2,15.8,32.0,14.4,1.0,1.0,59.4,61.8,1.8,2.6,0.0,0.2,0.0,0.0,8.6,9.4,2.2,1.2,15.0,10.6,5.8,3.0,5.0,4.8,17.8,15.2,666.0,592.4,8.4,9.2,14.8,17.0,20.0,18.6,1.4,1.2,50.2,59.4,1.6,2.4,1.7058823529411764,2.0,1.7352941176470589,1.9411764705882353,2022
1498,37,Tottenham,2.2,0.7,Burnley,1,0,1,12.0,8.0,8.0,2.0,34.0,13.0,0,3.0,0.0,1.33,5.25,9.0,1.8,3.2,0.0,0.0,0.0,0.2,10.0,10.6,1.4,0.6,10.2,12.6,3.2,3.2,5.0,6.4,15.6,24.4,613.0,658.0,12.4,7.6,16.4,14.0,28.4,15.0,0.8,0.8,57.8,63.8,2.0,1.6,0.0,0.0,0.0,0.0,9.6,9.4,1.4,1.0,14.0,13.4,4.8,4.6,5.4,7.8,17.6,23.8,520.2,640.2,8.8,8.2,15.6,15.6,20.8,21.6,2.0,1.6,79.4,75.8,1.6,2.0,1.7058823529411764,1.2941176470588236,1.7352941176470589,1.0,2022
1499,37,Leeds,1.6,2.2,Brighton,1,1,0,16.0,8.0,8.0,1.0,23.0,9.0,1,1.0,1.0,2.62,3.5,2.62,1.2,1.6,0.4,0.0,0.0,0.0,12.6,10.0,0.8,1.8,6.8,16.0,2.2,5.4,3.2,5.4,11.2,19.2,552.4,741.0,9.0,9.6,28.8,15.2,19.8,14.2,1.0,1.8,66.0,64.0,1.6,1.4,0.0,0.0,0.0,0.0,9.2,9.6,2.0,1.0,9.8,13.2,4.4,2.8,4.8,6.0,15.8,18.0,561.2,645.0,7.8,10.4,17.4,15.2,18.6,19.6,2.2,1.6,67.0,64.0,0.8,2.0,0.8823529411764706,1.1764705882352942,0.9705882352941176,1.2058823529411764,2022
1500,37,Watford,1.4,2.5,Leicester,1,5,-4,4.0,6.0,7.0,3.0,24.0,21.0,2,0.0,3.0,3.8,3.5,1.95,1.4,1.6,0.0,0.0,0.2,0.0,10.8,10.0,0.6,2.0,9.4,17.0,1.6,6.2,4.2,8.6,16.4,21.8,501.4,657.2,12.8,7.0,14.2,19.8,24.8,15.0,0.8,0.6,72.0,81.0,2.2,1.6,0.0,0.0,0.0,0.0,12.2,9.6,1.2,1.2,11.6,11.2,4.8,4.4,6.0,4.0,23.4,12.2,759.8,500.2,5.0,9.8,16.0,16.2,12.2,24.6,0.8,0.6,56.6,66.6,0.2,1.0,0.5294117647058824,1.1764705882352942,0.5882352941176471,1.2352941176470589,2022
1501,37,Wolves,0.9,1.1,Norwich,1,1,0,5.0,10.0,5.0,3.0,27.0,7.0,1,1.0,1.0,1.45,4.75,6.5,1.4,1.4,0.0,0.0,0.0,0.0,7.8,7.2,0.6,2.4,9.4,15.6,2.8,5.8,4.8,3.6,16.6,14.2,602.2,634.4,8.2,9.6,21.0,19.0,16.2,14.4,1.2,2.4,58.2,60.4,0.4,1.4,0.0,0.0,0.0,0.0,7.4,10.2,0.4,3.0,6.8,18.0,2.6,7.8,4.6,5.2,13.6,17.2,549.8,717.6,9.8,9.8,16.6,18.6,19.4,13.6,0.6,2.0,63.4,59.6,0.2,0.0,1.2941176470588236,0.6470588235294118,1.4705882352941178,0.6176470588235294,2022
1502,37,Aston Villa,1.0,1.4,Crystal Palace,1,1,0,11.0,15.0,1.0,5.0,11.0,21.0,1,1.0,1.0,2.0,3.5,3.75,2.0,1.6,0.0,0.0,0.0,0.0,13.0,12.4,1.2,1.4,12.4,11.2,5.6,4.4,4.8,4.0,15.6,14.8,537.0,627.8,8.4,8.4,16.2,15.2,15.6,15.2,2.0,1.0,59.0,68.2,1.8,1.6,0.0,0.0,0.0,0.2,11.6,13.4,0.8,0.8,13.4,9.6,4.8,2.6,6.0,3.8,18.4,11.6,677.4,519.6,8.8,12.2,14.0,21.2,15.8,21.6,2.0,0.6,77.2,65.8,1.4,1.4,1.2352941176470589,1.411764705882353,1.2647058823529411,1.2941176470588236,2022
1503,37,West Ham,1.1,2.4,Man City,2,2,0,9.0,5.0,4.0,9.0,13.0,39.0,1,1.0,1.0,7.5,5.0,1.4,1.2,1.2,0.2,0.0,0.0,0.0,7.6,8.0,1.2,1.2,10.6,14.2,3.8,4.4,5.6,5.4,21.2,18.8,674.0,608.4,7.4,9.0,10.6,12.2,20.4,19.8,1.8,1.2,67.6,60.2,1.0,1.4,0.0,0.0,0.0,0.0,8.2,8.0,4.4,0.4,18.8,5.6,6.6,2.2,6.8,3.8,16.6,12.2,836.2,470.6,8.0,7.8,16.0,19.0,14.6,18.4,1.2,2.6,62.8,57.6,0.8,3.0,1.411764705882353,2.4705882352941178,1.4411764705882353,2.5294117647058822,2022
1504,37,Everton,2.1,1.4,Brentford,2,3,-1,8.0,8.0,5.0,2.0,20.0,23.0,2,0.0,3.0,2.05,3.6,3.5,2.8,2.6,0.0,0.0,0.0,0.0,8.6,10.6,0.8,0.8,11.4,13.6,3.4,4.2,4.6,6.4,13.0,22.0,467.0,804.2,11.2,6.0,17.0,15.0,22.0,14.0,0.2,1.4,75.6,63.8,0.6,1.2,0.0,0.0,0.0,0.0,7.4,7.4,1.4,0.8,16.2,14.2,5.0,3.4,6.6,6.0,21.6,20.8,540.8,685.0,9.4,11.8,12.8,12.4,17.4,27.6,0.8,1.6,74.6,62.2,1.6,2.0,1.0,1.1764705882352942,0.9705882352941176,1.1470588235294117,2022
1505,37,Newcastle,1.6,0.6,Arsenal,2,0,2,11.0,8.0,12.0,8.0,31.0,15.0,0,3.0,0.0,4.33,3.6,1.83,1.8,1.4,0.0,0.0,0.0,0.0,10.8,10.0,1.2,1.4,10.6,13.6,4.6,5.0,2.0,5.2,8.2,16.8,484.0,715.0,11.0,8.0,19.4,17.0,20.8,13.0,3.2,1.2,69.0,71.0,2.6,2.4,0.0,0.2,0.2,0.0,10.4,9.8,2.2,1.6,12.0,12.0,5.4,3.6,3.8,4.0,14.2,15.4,604.8,654.0,9.2,8.4,13.6,17.4,18.2,14.0,1.4,1.0,50.0,53.4,1.8,2.4,1.8823529411764706,1.8235294117647058,1.2647058823529411,1.9411764705882353,2022
1506,37,Southampton,0.1,1.3,Liverpool,1,2,-1,6.0,6.0,1.0,9.0,10.0,35.0,2,0.0,3.0,7.5,5.5,1.33,1.2,1.4,0.0,0.0,0.0,0.0,8.4,9.6,0.8,1.8,13.0,15.8,3.6,5.4,7.0,7.0,21.6,21.4,536.8,612.0,13.4,8.0,16.4,12.6,25.0,26.4,1.8,1.8,67.6,74.6,1.8,2.0,0.0,0.0,0.0,0.0,9.2,8.6,2.0,0.4,21.0,7.2,6.0,2.6,8.4,2.0,26.4,8.6,834.6,455.6,6.4,11.8,15.8,18.6,11.2,28.6,1.4,2.8,79.6,64.4,0.8,2.6,1.1176470588235294,2.6470588235294117,1.1470588235294117,2.3529411764705883,2022
1507,33,Everton,0.8,1.1,Crystal Palace,3,2,1,9.0,12.0,4.0,5.0,25.0,18.0,0,3.0,0.0,1.9,3.4,4.33,2.0,2.8,0.4,0.0,0.0,0.0,8.6,8.8,1.0,1.2,10.8,15.0,3.8,5.0,4.6,6.0,13.8,24.0,436.4,796.2,10.6,6.4,15.2,15.6,24.6,12.6,0.6,1.4,75.2,68.0,2.2,1.6,0.0,0.0,0.0,0.2,12.2,13.4,0.8,0.6,14.4,9.8,5.0,2.8,6.2,3.4,21.4,11.6,677.6,513.2,8.6,12.4,13.0,21.2,16.0,23.0,2.0,0.8,77.2,66.4,1.4,1.6,1.0,1.2941176470588236,0.9411764705882353,1.2941176470588236,2022
